,sentimen,before,after
849,negatif,harga tiket pesawat semakin menggila pak jokowi dan pak budikaryas tolonglah rakyatmu ini ,harga tiket pesawat semakin menggila pak jokowi dan pak budikaryas tolonglah rakyatmu ini
852,negatif,masa bayar kan presiden tinggal potong pajak ajakan beres ,masa bayar kan presiden tinggal potong pajak ajakan beres
855,positif,semoga pak jokowi di kabinet baru nya nanti memanggil bapak untuk bertugas membangun ekonomi kita kembali pak orang benar disayang tuhan ðÿ,semoga pak jokowi di kabinet baru nya nanti memanggil bapak untuk bertugas membangun ekonomi kita kembali pak orang benar disayang tuhan
858,netral,rt harian jogja kecewa demokrat minta prabowo hargai kontribusi sby  â€¦,rt harian jogja kecewa demokrat minta prabowo hargai kontribusi sby
859,netral,sebut ibu mia saat debat ekonomi makro sandiaga disemprot jokowi  â€¦,sebut ibu mia saat debat ekonomi makro sandiaga disemprot jokowi
862,positif, april coblos jokowi maruf untuk mengakhiri hambatan perdagangan jokowi mengembalikan tres positif perdagangan antara lain melalui perjanjian kerjasama ekonomi dgn turki jokowi menang total debat perdagangan indonesia meningkat era jokowi ndonesia maju,april coblos jokowi maruf untuk mengakhiri hambatan perdagangan jokowi mengembalikan tres positif perdagangan antara lain melalui perjanjian kerjasama ekonomi dgn turki jokowi menang total debat perdagangan indonesia meningkat era jokowi ndonesia maju
863,netral,pemerataan tersebut kata jokowi juga mampu mendorong perekonomian di daerah ia memberi contoh adanya barang yang diproduksi oleh masyarakat sekitar ,pemerataan tersebut kata jokowi juga mampu mendorong perekonomian di daerah ia memberi contoh adanya barang yang diproduksi oleh masyarakat sekitar
866,netral,kecewa demokrat minta prabowo hargai kontribusi sby  â€¦,kecewa demokrat minta prabowo hargai kontribusi sby
873,negatif,aku mau bertanya kenapa pak prabowo gak bisa jawab sendiri tentang pentingnya e sport bagi perekonomian indonesia ,aku mau bertanya kenapa pak prabowo gak bisa jawab sendiri tentang pentingnya e sport bagi perekonomian indonesia
874,netral,yg di bahas ekonomi makro ekonomi negara sprti bumn pertambangan export import ,yg di bahas ekonomi makro ekonomi negara sprti bumn pertambangan export import
876,netral,baik berupa kawasan industri kecil baik kawasan ekonomi khusus kawasan ekonomi khusus pariwisata dan berefek pada barang kerajinan desa dan juga kami ingin terus memperjuangkan kemandirian ekonomi desa papar jokowi ,baik berupa kawasan industri kecil baik kawasan ekonomi khusus kawasan ekonomi khusus pariwisata dan berefek pada barang kerajinan desa dan juga kami ingin terus memperjuangkan kemandirian ekonomi desa papar jokowi
878,netral,new post pengamat tanggapi positif pertumbuhan ekonomi era jokowi meski tak capai target  â€¦,new post pengamat tanggapi positif pertumbuhan ekonomi era jokowi meski tak capai target
881,positif,kata prabowo sby ikut bikin ekonomi indonesia salah arah begitu ya paham saya ,kata prabowo sby ikut bikin ekonomi indonesia salah arah begitu ya paham saya
883,netral,prabowo sandi ingin bumn jadi penyangga ekonomi rakyat debatkelima debatterakhircapres â€¦,prabowo sandi ingin bumn jadi penyangga ekonomi rakyat debatkelima debatterakhircapres
884,netral,selama th saya dgn pak jk telah berusaha keras berjuang keras dlm rangka mengembalikan watak asli dari pembangunan di negara kita indonesia yaitu tdk bertumpu d prtmbuhan ekonomi sjtp bertumpu pemerataan krna prtmbuhan ekonomi kata jokowi memaparkan visi misi pd debat ke ,selama th saya dgn pak jk telah berusaha keras berjuang keras dlm rangka mengembalikan watak asli dari pembangunan di negara kita indonesia yaitu tdk bertumpu d prtmbuhan ekonomi sjtp bertumpu pemerataan krna prtmbuhan ekonomi kata jokowi memaparkan visi misi pd debat ke
887,netral,prabowo bumn benteng terakhir ekonomi indonesia  â€¦,prabowo bumn benteng terakhir ekonomi indonesia
888,positif,argumen jokowi sangat make sense drpd yg satu itu setiap debat kata si a di daerah ini si b di daerah itu ini sangat ketauan yg satu itu tdk paham ekonomi negara dan skrg minta rakyat milih dia yg hanya paham ekonomi sebatas perusahaan jgn membodoi warga dgn kata ibu ini itu ,argumen jokowi sangat make sense drpd yg satu itu setiap debat kata si a di daerah ini si b di daerah itu ini sangat ketauan yg satu itu tdk paham ekonomi negara dan skrg minta rakyat milih dia yg hanya paham ekonomi sebatas perusahaan jgn membodoi warga dgn kata ibu ini itu
889,negatif,hal hal yang remeh temeh ditanyakan rakyat tidak butuh itu rakyat butuh kesejahteraan kepastian hukum ekonomi stabil bukan game dari pertanyaan sdh bisa menggambarkan kualitas seseorang sungguh naif dan memalukan ,hal hal yang remeh temeh ditanyakan rakyat tidak butuh itu rakyat butuh kesejahteraan kepastian hukum ekonomi stabil bukan game dari pertanyaan sdh bisa menggambarkan kualitas seseorang sungguh naif dan memalukan
891,negatif,jd pejabat itu digaji rakyat amanah rakyat jd jgn nakutin beramai teriak nunjukin pangkat dan kacak pinggang angkuh betul giliran ada yg ganggu pemilu diem percuma teriak kumis tebal pak ,jd pejabat itu digaji rakyat amanah rakyat jd jgn nakutin beramai teriak nunjukin pangkat dan kacak pinggang angkuh betul giliran ada yg ganggu pemilu diem percuma teriak kumis tebal pak
893,netral,skak mat untuk prabowo sandi amburadul ekonomi macro micro memangnya nkri dihuni segelintir orang  â€¦,skak mat untuk prabowo sandi amburadul ekonomi macro micro memangnya nkri dihuni segelintir orang
896,netral,capres joko widodo jokowi menekankan pemerataan pembangunan di wilayah indonesia lewat pemerataan pembangunan seperti infrastruktur pertumbuhan ekonomi bisa meningkat di tiap wilayah ,capres joko widodo jokowi menekankan pemerataan pembangunan di wilayah indonesia lewat pemerataan pembangunan seperti infrastruktur pertumbuhan ekonomi bisa meningkat di tiap wilayah
900,netral,debat kelima ini akan bertemakan ekonomi dan kesejahteraan sosial keuangan dan investasi serta perdagangan industri untuk mewujudkannya jokowi mengaku telah membangun infrastruktur yang tidak hanya di pulau jawa ,debat kelima ini akan bertemakan ekonomi dan kesejahteraan sosial keuangan dan investasi serta perdagangan industri untuk mewujudkannya jokowi mengaku telah membangun infrastruktur yang tidak hanya di pulau jawa
901,negatif,pertumbuhan ekonomi itu salah satu indikator keberhasilan pemerintah jangan hanya krn tdk tercapai trs mengabaikannya coba kalu skrg pertumbuhan ek kita pasti bpk jual buat kampanye bukankah begitu ,pertumbuhan ekonomi itu salah satu indikator keberhasilan pemerintah jangan hanya krn tdk tercapai trs mengabaikannya coba kalu skrg pertumbuhan ek kita pasti bpk jual buat kampanye bukankah begitu
902,netral,karena pertumbuhan ekonomi tanpa adanya pemerataan adalah sebuah ketimpangan sebut jokowi ,karena pertumbuhan ekonomi tanpa adanya pemerataan adalah sebuah ketimpangan sebut jokowi
904,netral,jokowi menyebut pembangunan tidak hanya bertumpu pada pertumbuhan ekonomi saja tetapi juga pemerataan dia ingin mewujudkan keadilan yang menyeluruh ,jokowi menyebut pembangunan tidak hanya bertumpu pada pertumbuhan ekonomi saja tetapi juga pemerataan dia ingin mewujudkan keadilan yang menyeluruh
905,netral,jokowi jawab kritik pertumbuhan ekonomi dan pamerkan akuisisiâ freeport  â€¦,jokowi jawab kritik pertumbuhan ekonomi dan pamerkan freeport
906,netral,prabowo ekonomi ri salah arah karena salah presiden presiden sebelum jokowi  â€¦ via metrobali,prabowo ekonomi ri salah arah karena salah presiden presiden sebelum jokowi via metrobali
907,netral,kegiatan ini diselenggarakan utk yg ke dua kalinya sejak diluncurkan oleh presiden jokowi april dua iisdua diselenggarakan dengan tema implementasi making indonesia menuju indonesia menjadi negara besar ekonomi duniaâ€ industri iisdua,kegiatan ini diselenggarakan utk yg ke dua kalinya sejak diluncurkan oleh presiden jokowi april dua iisdua diselenggarakan dengan tema implementasi making indonesia menuju indonesia menjadi negara besar ekonomi industri iisdua
908,netral,debat terbuka sandi dinilai kuasai ekonomi jokowi paksa bicara digital  â€¦,debat terbuka sandi dinilai kuasai ekonomi jokowi paksa bicara digital
909,positif,sejujurnya w setuju sih gimana ya debat terakhir kemarin itu adalah debat capres pertama yang w tonton dan menurutku meskipun pak jokowi ngomongnya e e gitu tp dia tuh ngerti teori semacam ekonomi mikro makro gmn penanganannya dsb bangga  â€¦,sejujurnya w setuju sih gimana ya debat terakhir kemarin itu adalah debat capres pertama yang w tonton dan menurutku meskipun pak jokowi ngomongnya e e gitu tp dia tuh ngerti teori semacam ekonomi mikro makro gmn penanganannya dsb bangga
910,netral,detik detik prabowo celingak celinguk tidak paham ekonomi makro mikro simak  â€¦,detik detik prabowo celingak celinguk tidak paham ekonomi makro mikro simak
912,netral,pak jokowi tetap menghargai presiden sebelumnya berkat mereka muncul presiden yg nggak banyak bicara terus bekerjasama dg para ahli di kabinetnya maupun ahli yg siap menyumbangkan idenya untuk memajukan indonesia dan mengajak semua untuk kerja kerja kerja  â€¦,pak jokowi tetap menghargai presiden sebelumnya berkat mereka muncul presiden yg nggak banyak bicara terus bekerjasama dg para ahli di kabinetnya maupun ahli yg siap menyumbangkan idenya untuk memajukan indonesia dan mengajak semua untuk kerja kerja kerja
913,negatif,prabowo salahkan sby ps bolak balik menyinggung soal deindustrialisasi anehnya dia mengatakan tak ingin menyalahkan jokowi dia malah berujar salah arahnya pembangunan ekonomi indonesia tak terlepas dr andil presiden sebelum jokowi jelaskan ,prabowo salahkan sby ps bolak balik menyinggung soal deindustrialisasi anehnya dia mengatakan tak ingin menyalahkan jokowi dia malah berujar salah arahnya pembangunan ekonomi indonesia tak terlepas dr andil presiden sebelum jokowi jelaskan
915,netral,sering sebut emak emak sebagai standar kondisi ekonomi sandi dikepret jokowi  â€¦,sering sebut emak emak sebagai standar kondisi ekonomi sandi dikepret jokowi
917,netral,rt gesuriid era pemerintahan jokowi terjadi pemerataan ekonomi â€¦ pdiperjuangan ,rt gesuriid era pemerintahan jokowi terjadi pemerataan ekonomi pdiperjuangan
919,negatif,ketika paslon satu bahas ekonomi makro secara global paslon dua jawabnya seperti anak bayi yang nggak ngerti apa hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan prabowo salahkan sby semakin mantap pilih jokowi ,ketika paslon satu bahas ekonomi makro secara global paslon dua jawabnya seperti anak bayi yang nggak ngerti apa hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan prabowo salahkan sby semakin mantap pilih jokowi
921,netral,apa saja kabar menarik dalam sepekan ini ya kita mulai saja ada soal jokowi yang kena hoaks lebih banyak permainan di balik harga tiket pesawat dan kabar lainnya ringkasan sepekan â€¦,apa saja kabar menarik dalam sepekan ini ya kita mulai saja ada soal jokowi yang kena hoaks lebih banyak permainan di balik harga tiket pesawat dan kabar lainnya ringkasan sepekan
922,negatif,iya neh bpk sprtnya kurang sehat terlihat dr raut wajah kan keterlaluan gubernurnya masak sampe biarin anak kagak makan kerjaan nye ape tuh pencitraan mlulu dibayar rakyat neh jgn makan gaji buta ,iya neh bpk sprtnya kurang sehat terlihat dr raut wajah kan keterlaluan gubernurnya masak sampe biarin anak kagak makan kerjaan nye ape tuh pencitraan mlulu dibayar rakyat neh jgn makan gaji buta
923,negatif,ini obrolan ngalor ngidul gak jelas blas apa urusannya mobile legends sama ekonomi nasional mengada ada kejauhan banget bicara industri kreatif seluruh kreasi dan nilai ekonominya kan diekspor lagi keluar lalu yg dijual pak jokowi semalem itu apa  â€¦,ini obrolan ngalor ngidul gak jelas blas apa urusannya mobile legends sama ekonomi nasional mengada ada kejauhan banget bicara industri kreatif seluruh kreasi dan nilai ekonominya kan diekspor lagi keluar lalu yg dijual pak jokowi semalem itu apa
924,negatif, nahdlatululama heran prabowo bilang mau mau tingkatkan penerimaan pajak kok sandi bilang akan menghapus pajak dr pengusaha kecil ini kok bertolak belakang kebijakan nya coba deh dengar ulang debat nya masalah pajak itu ,nahdlatululama heran prabowo bilang mau mau tingkatkan penerimaan pajak kok sandi bilang akan menghapus pajak dr pengusaha kecil ini kok bertolak belakang kebijakan nya coba deh dengar ulang debat nya masalah pajak itu
926,positif,yup nah kalo gini diskusinya enak ya tambahan dr sy tidak sekadar ukuran ttp juga kualitasnya atau tingkat prioritasnya misal target pemerataan pembangunan d luar pulau jawa mgkn mjd prior krn pemerintah ingin menumbuhkan bibit pertumbuhan ekonomi yg baru di sana ,yup nah kalo gini diskusinya enak ya tambahan dr sy tidak sekadar ukuran ttp juga kualitasnya atau tingkat prioritasnya misal target pemerataan pembangunan d luar pulau jawa mgkn mjd prior krn pemerintah ingin menumbuhkan bibit pertumbuhan ekonomi yg baru di sana
928,positif,mertua saya guru honorer mengabdi dr smp ke sma hampir tahun dengan gaji paling besar rb ikhlas saking suka sekali dengan profesi anak bungsu nya rela di momongkan ke tetangga semoga setlh pak prabowo jd presiden lbh menyantuni para guru honorer ,mertua saya guru honorer mengabdi dr smp ke sma hampir tahun dengan gaji paling besar rb ikhlas saking suka sekali dengan profesi anak bungsu nya rela di momongkan ke tetangga semoga setlh pak prabowo jd presiden lbh menyantuni para guru honorer
929,positif,infrastruktur bukan untuk dimakan tetapi untuk kedaulatan pangan mikir tujuan pembangunan infrastruktur seperti jalan tol pelabuhan atau bandara demi konektivitas masyarakat dan percepatan roda perekonomian  â€¦,infrastruktur bukan untuk dimakan tetapi untuk kedaulatan pangan mikir tujuan pembangunan infrastruktur seperti jalan tol pelabuhan atau bandara demi konektivitas masyarakat dan percepatan roda perekonomian
930,positif,jika prabowo sandiuno terpilih menjadi presiden ri maka gaji nya tidak diambil diserahkan untuk kepentingan rakyat masya allah ganti presiden tpstusuk prabowo sandi april coblos prabowo sandi â€¦,jika prabowo sandiuno terpilih menjadi presiden ri maka gaji nya tidak diambil diserahkan untuk kepentingan rakyat masya allah ganti presiden tpstusuk prabowo sandi april coblos prabowo sandi
931,negatif,logika berpikir andre jeblok apa krn caleg dki lantas gak tahu keadaan di lapangan mikirnya cm bisa selangkah keadaan perekonomian dunia yg serba sulit msh ngotot harga pupuk murah sama sj membunuh pabrikan mau disubsidi mikir gak klo keuangan negara cukup atau tidak ,logika berpikir andre jeblok apa krn caleg dki lantas gak tahu keadaan di lapangan mikirnya cm bisa selangkah keadaan perekonomian dunia yg serba sulit msh ngotot harga pupuk murah sama sj membunuh pabrikan mau disubsidi mikir gak klo keuangan negara cukup atau tidak
932,positif,jokowi menang total debat tentunya dengan program jokowi yang sangat pro rakyat seperti karto sembako untuk ibu ibu agar bisa membeli harga dengan murah sehingga meningkatkan kesejahteraan keluarganya ,jokowi menang total debat tentunya dengan program jokowi yang sangat pro rakyat seperti karto sembako untuk ibu ibu agar bisa membeli harga dengan murah sehingga meningkatkan kesejahteraan keluarganya
933,netral,ibarat selfy motret diri sendiri analis politik soal ekonomi jokowi kritik kebijakannya sendiri  â€¦,ibarat selfy motret diri sendiri analis politik soal ekonomi jokowi kritik kebijakannya sendiri
