,sentimen,before,after
811,negatif,"klo org korea, singapore, australia mau jokowi silahkan ambil. faktanya di jaman beliau: pertumbuhan ekonomi melambat, laju penurunan masy miskin melambat, rekor terburuk defisit neraca perdagangan.",klo org korea singapore australia mau jokowi silahkan ambil faktanya di jaman beliau pertumbuhan ekonomi melambat laju penurunan masy miskin melambat rekor terburuk defisit neraca perdagangan 
812,negatif,...  bocordua dan si sandi oke oce yg bankrut.....  dan keluhan satu - dua orang selalu dijadikan referensi ekonomi yg +/- dua juta orang.....  akal sehatnya sudah hilang., bocordua dan si sandi oke oce yg bankrut dan keluhan satu dua orang selalu dijadikan referensi ekonomi yg dua juta orang akal sehatnya sudah hilang 
813,positif,di debat terakhir jokowi menasehati paslon dua soal pengelolaan ekonomi makro. ini membuktikan bahwa jokowi menguasai persoalan ekonomi. jokowi amin jokowi menang total debat @marthinlase @totosudarmongi @alvinolulu  â€¦,di debat terakhir jokowi menasehati paslon dua soal pengelolaan ekonomi makro ini membuktikan bahwa jokowi menguasai persoalan ekonomi jokowi amin jokowi menang total debat marthinlase totosudarmongi alvinolulu â€¦
814,negatif,"pertumbuhan ekonomi apa, gaji aja kagak naik""..",pertumbuhan ekonomi apa gaji aja kagak naik 
815,negatif,"goblok kok dipelihara. sekarang jamannya industri kreatif bro, lo tau nggak omzet pemilik komik si juki berapa? bisa nyampe ratusan juta per bulannya woii. lah elo digaji brp? lo pengangguran kan ya? kasian. makanya komik si juki layak diapresiasi presiden jokowi",goblok kok dipelihara sekarang jamannya industri kreatif bro lo tau nggak omzet pemilik komik si juki berapa bisa nyampe ratusan juta per bulannya woii lah elo digaji brp lo pengangguran kan ya kasian makanya komik si juki layak diapresiasi presiden jokowi
816,positif," tahun merdeka, harga bbm bisa sama sampai papua yg bikin ya jokowi melawan para mafia. itu dulu satu, kalau ku jelaskan banyak yg dilakukan jokowi nanti nyinyir pade.", tahun merdeka harga bbm bisa sama sampai papua yg bikin ya jokowi melawan para mafia itu dulu satu kalau ku jelaskan banyak yg dilakukan jokowi nanti nyinyir pade 
817,negatif,"antek asing, pki, ekonomi amburadul. harga naik, raja hutang, plonga-plongo, sekolam,....bla...bla..blaðÿ˜ ðÿ‘† ""berisik lu! prabowo bilang bukan salah jokowi. klean lebih prabowo daripada prabowo?ðÿ˜‘"" ""ðÿ˜³ðÿ‘†"" bukansalahbapak",antek asing pki ekonomi amburadul harga naik raja hutang plonga plongo sekolam bla bla blaðÿ˜ ðÿ‘† berisik lu prabowo bilang bukan salah jokowi klean lebih prabowo daripada prabowo ðÿ˜‘ ðÿ˜³ðÿ‘† bukansalahbapak
818,negatif,"maap pak, kalau tidak bisa memenuhi janji bapak tahun  tentang pertumbuhan ekonomi indonesia, lebih baik bapak jangan pakai cara ngeles dengan berbagai alasan, hanya perlu minta maaf saja pak. terimakasih.",maap pak kalau tidak bisa memenuhi janji bapak tahun tentang pertumbuhan ekonomi indonesia lebih baik bapak jangan pakai cara ngeles dengan berbagai alasan hanya perlu minta maaf saja pak terimakasih 
819,positif,"mobile legend bagian dr e-sport di game online. klo diangkat ke debat capres tentu artinya penting dlm scope ekonomi kreatif dan pentingnya pengadaan platform internet oleh pemerintah. it makes sense. jokowi visioner, pak. ðÿ™",mobile legend bagian dr e sport di game online klo diangkat ke debat capres tentu artinya penting dlm scope ekonomi kreatif dan pentingnya pengadaan platform internet oleh pemerintah it makes sense jokowi visioner pak ðÿ™
820,negatif,dibanding sekarang zaman soeharto ketimpangan ekonomi ga sesadis sekarang.,dibanding sekarang zaman soeharto ketimpangan ekonomi ga sesadis sekarang 
821,negatif,"akibat bapak @jokowi hutang, import amburadul, ekonomi gak bertumbuh, rakyat gak punya duit buat makan atau jajan. rakyatnya disuruh main mobile legend aja. presiden sontoloyo",akibat bapak jokowi hutang import amburadul ekonomi gak bertumbuh rakyat gak punya duit buat makan atau jajan rakyatnya disuruh main mobile legend aja presiden sontoloyo
822,negatif,"ekonomi kita salah arah yg disalahkn wowo presiden sebelumnya. ada byk presiden seblm pak jokowi kira siapa yg dimaksud. sy pribadi jelas itu @sbyudhoyono ini buktinya, sejak  dan  wowo sdh menyalahkn sby.â¬‡â¬‡â¬‡ @rachlannashidik @agusyudhoyono bukansalahbapak",ekonomi kita salah arah yg disalahkn wowo presiden sebelumnya ada byk presiden seblm pak jokowi kira siapa yg dimaksud sy pribadi jelas itu sbyudhoyono ini buktinya sejak dan wowo sdh menyalahkn sby â¬‡â¬‡â¬‡ rachlannashidik agusyudhoyono bukansalahbapak
825,negatif,mungkin prabowo meneladani karyawan ptkiani. konon uda lama juga gak ambil gaji. apa benar?,mungkin prabowo meneladani karyawan ptkiani konon uda lama juga gak ambil gaji apa benar 
826,netral,"jika menang pilpres, prabowo dan sandiaga pastikan tak akan ambil gaji   â€¦",jika menang pilpres prabowo dan sandiaga pastikan tak akan ambil gaji  â€¦
827,netral,yg gak menghargai bukan pak jokowi bang andi.,yg gak menghargai bukan pak jokowi bang andi 
828,negatif,"bowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yang benar. meskipun mengatakan itu, dirinya tidak menyalahkan jokowi, namun para pemimpin sebelum jokowi  â€¦ prabowo salahkan sby",bowo dalam debat mengatakan orientasi ekonomi indonesia tidak berada di jalur yang benar meskipun mengatakan itu dirinya tidak menyalahkan jokowi namun para pemimpin sebelum jokowi â€¦ prabowo salahkan sby
829,positif,nyo buka youtube. dngerin sekali lg yg ditanyain pak jokowi. yg jd pembahasan awal kan bkn masalah e sport tapi pokok utamanya adl ekonomi digital. dan mobile legend cm jadi salah satu contoh.,nyo buka youtube dngerin sekali lg yg ditanyain pak jokowi yg jd pembahasan awal kan bkn masalah e sport tapi pokok utamanya adl ekonomi digital dan mobile legend cm jadi salah satu contoh 
830,negatif,"bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi, tetapi juga presiden-presiden sebelumnya  â€¦ prabowo salahkan sby",bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi tetapi juga presiden presiden sebelumnya â€¦ prabowo salahkan sby
831,netral,@sandiuno @prabowo @mardanialisera @fadlizon bersama pak @prabowo dan bang @sandiuno kami akan turunkan harga listrik dan kebutuhan yg terjangkau tanpa mengeluarkan kartu kartu baru. prabowo sandi okbanget. menang debat. ganti presiden. aa gym pilih pr, sandiuno prabowo mardanialisera fadlizon bersama pak prabowo dan bang sandiuno kami akan turunkan harga listrik dan kebutuhan yg terjangkau tanpa mengeluarkan kartu kartu baru prabowo sandi okbanget menang debat ganti presiden aa gym pilih pr
832,negatif,"dan perut rakyat, tidak bisa di isi dengan kartu semata... ekonomi itu tidak sekedar meroket ape lagi tekorðÿ¤£ðÿ˜†",dan perut rakyat tidak bisa di isi dengan kartu semata ekonomi itu tidak sekedar meroket ape lagi tekorðÿ¤£ðÿ˜†
834,netral,"wahhh niru capressnya nih, gak menghargai presiden sebelum pak jokowi , jejeran artis lainnnya gak disebut oom ?? kasihan mereka sudah all out",wahhh niru capressnya nih gak menghargai presiden sebelum pak jokowi jejeran artis lainnnya gak disebut oom kasihan mereka sudah all out
835,netral,prabowo-sandi tak akan ambil gaji sepeser pun jika terpilih menjadi presiden,prabowo sandi tak akan ambil gaji sepeser pun jika terpilih menjadi presiden
836,netral,"satu) interest @prabowo adalah pd kesejahteraan rakyat, technologi adalah alat untuk mencapai itu. dua) @jokowi hanya mencoba menonjolkan pengetahuannya ttg makro ekonomi, yg tdk lengkap dan tampal baru saja dia ketahui. ) utk @jokowi digitech adalah tujuan",satu interest prabowo adalah pd kesejahteraan rakyat technologi adalah alat untuk mencapai itu dua jokowi hanya mencoba menonjolkan pengetahuannya ttg makro ekonomi yg tdk lengkap dan tampal baru saja dia ketahui utk jokowi digitech adalah tujuan
837,negatif,"coba cek ktp anda, ada tulisan status ekonomi ngga? kaya atau miskin? trus status pekerjaan atau pengangguran? alamat rumah asli atau kontrakan? karena itulah kita butuh kartu lain sebelum e ktp disempurnakan. kalian koq gampang ditipu sih? polos atau bego?",coba cek ktp anda ada tulisan status ekonomi ngga kaya atau miskin trus status pekerjaan atau pengangguran alamat rumah asli atau kontrakan karena itulah kita butuh kartu lain sebelum e ktp disempurnakan kalian koq gampang ditipu sih polos atau bego 
838,netral,persoalan ekonomi indonesia bukanlah kesalahan jokowi.  kali pernyataan itu ditegaskan oleh prabowo salahkan sby sudah jelas sekali,persoalan ekonomi indonesia bukanlah kesalahan jokowi kali pernyataan itu ditegaskan oleh prabowo salahkan sby sudah jelas sekali
839,positif,"@sandiuno mantaappppp....!!!!!!! seharusnya waktu bilang ""turunkan harga listrik dan tidak impor saat panen"" diteriakkan dengan kencang. akan lebih mantap...!!! karena faktor itu lah kebanyakan rakyak kecewa dg @jokowi", sandiuno mantaappppp seharusnya waktu bilang turunkan harga listrik dan tidak impor saat panen diteriakkan dengan kencang akan lebih mantap karena faktor itu lah kebanyakan rakyak kecewa dg jokowi
840,negatif,fakta pertumbuhan kecil ya sangat berefek pada ekonomi dalam negeri lah ..   pertumbuhan ekonomi juga jadi jargon kampanye anda .  halah halahhhh ...  semoga lekas ganti pemain deh,fakta pertumbuhan kecil ya sangat berefek pada ekonomi dalam negeri lah pertumbuhan ekonomi juga jadi jargon kampanye anda halah halahhhh semoga lekas ganti pemain deh
841,negatif,"sebelumnya kan ngomong dengan mudahnya janji  ekonomi bakal tumbuh diatas % ,eh sekarang lain lagi omongane, sehat pak jok????",sebelumnya kan ngomong dengan mudahnya janji ekonomi bakal tumbuh diatas eh sekarang lain lagi omongane sehat pak jok 
842,negatif,seandainya prabowo jadi presiden( amit amit) dan janji-janjinya ternyata gak terwujud dan ekonomi makan merosot pasti nyalahin pemerintah sebelumnya  yaitu jo.... sby ðÿ˜‘,seandainya prabowo jadi presiden amit amit dan janji janjinya ternyata gak terwujud dan ekonomi makan merosot pasti nyalahin pemerintah sebelumnya yaitu jo sby ðÿ˜‘
843,positif,sangat jelas skali kwalitas dua yg cerdas dan berwawasan luas.  debat tadi malam dua menang mutlak ðÿ†ðÿ‘ dua sangat layak memimpin bangsa ini. gaji mereka relakan untuk fakir miskin dan kaum dhuafa,sangat jelas skali kwalitas dua yg cerdas dan berwawasan luas debat tadi malam dua menang mutlak ðÿ†ðÿ‘ dua sangat layak memimpin bangsa ini gaji mereka relakan untuk fakir miskin dan kaum dhuafa
844,netral,"jokowi: pertumbuhan ekonomi >% harus disyukuri, jangan kufurâ nikmat   â€¦",jokowi pertumbuhan ekonomi harus disyukuri jangan kufurâ nikmat  â€¦
845,positif,sah satu satu suara  april satu jokowi-amin harga mati untuk nkri maju.,sah satu satu suara april satu jokowi amin harga mati untuk nkri maju 
846,positif,capres dua bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tapi salah pemimpin terdahulu. jd utk penggemar dua jangan salahkan jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi.  prabowo salahkan sby,capres dua bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tapi salah pemimpin terdahulu jd utk penggemar dua jangan salahkan jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi prabowo salahkan sby
847,negatif,"@jokowi jika ekonomi, kesehatan, pendidikan kita baik saja. knp harus ada kartu ini dan itu??? serius nanya pak.", jokowi jika ekonomi kesehatan pendidikan kita baik saja knp harus ada kartu ini dan itu serius nanya pak 
848,negatif,"lu bloon juga ya. jakarta lebih suram dipimpin jokowi, pertumbuhan ekonomi jakarta rendah",lu bloon juga ya jakarta lebih suram dipimpin jokowi pertumbuhan ekonomi jakarta rendah
849,negatif,"harga tiket pesawat semakin menggila, pak @jokowi dan pak @budikaryas  tolonglah rakyatmu ini.",harga tiket pesawat semakin menggila pak jokowi dan pak budikaryas tolonglah rakyatmu ini 
850,positif,"kami rakyat jelata/rakyat dr kalangan bwh,hanya ingin harga sembako bs di kuasai pemerintah,bukan di kuasai mafioso,dan hanya anda yg bs menguasai nya harga,mhn pak trm ksh",kami rakyat jelata rakyat dr kalangan bwh hanya ingin harga sembako bs di kuasai pemerintah bukan di kuasai mafioso dan hanya anda yg bs menguasai nya harga mhn pak trm ksh
851,negatif,"lo dungu, ambil sampel satu game saja yg paling populer di indonesia seperti coc tadi gak ada pemain coc yg menghasilkan uang dr main game, paling akunnya dijual yg beli anak smp yg make duit bapaknya yg udah pusing sama bayaran kredit & pajak yg nguras gajinya yg kecil",lo dungu ambil sampel satu game saja yg paling populer di indonesia seperti coc tadi gak ada pemain coc yg menghasilkan uang dr main game paling akunnya dijual yg beli anak smp yg make duit bapaknya yg udah pusing sama bayaran kredit pajak yg nguras gajinya yg kecil
852,negatif,masa bayar kan presiden.. tinggal potong pajak ajakan beres....,masa bayar kan presiden tinggal potong pajak ajakan beres 
854,negatif,"jika yg dimaksud prabowo dgn pembangunan ekonomi salah arah, adalah sistem ekonominya, mudah-mudahan prabowo tidak menginginkan sistem ekonomi yang tertutup ya. chavez sebagai sebuah cerita mungkin hebat, tp dia membuat venezuela menderita",jika yg dimaksud prabowo dgn pembangunan ekonomi salah arah adalah sistem ekonominya mudah mudahan prabowo tidak menginginkan sistem ekonomi yang tertutup ya chavez sebagai sebuah cerita mungkin hebat tp dia membuat venezuela menderita
855,positif,"semoga pak @jokowi  , di kabinet baru nya nanti memanggil bapak untuk bertugas membangun ekonomi kita kembali pak. orang benar disayang tuhan. ðÿ™",semoga pak jokowi di kabinet baru nya nanti memanggil bapak untuk bertugas membangun ekonomi kita kembali pak orang benar disayang tuhan ðÿ™
856,negatif,"tapi bapak sendiri yang bilang dengan optimisme bapak klo pertumbuhan ekonomi % itu bukan hal yg sulit. nyatanya bapak gagal,ekonomi mentok di %. optimisme itu bukan sekedar jargon pak",tapi bapak sendiri yang bilang dengan optimisme bapak klo pertumbuhan ekonomi itu bukan hal yg sulit nyatanya bapak gagal ekonomi mentok di optimisme itu bukan sekedar jargon pak
857,negatif,"om wowo menyebut kesalahan arah ekonomi indonesia tidak semata salah @jokowi, tetapi juga presiden-presiden sebelumnya. hyperlink ""  ""  prabowo salahkan sby",om wowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi tetapi juga presiden presiden sebelumnya hyperlink prabowo salahkan sby
858,netral,"rt harian_jogja ""kecewa, demokrat minta prabowo hargai kontribusi sby   â€¦",rt harian jogja kecewa demokrat minta prabowo hargai kontribusi sby  â€¦
859,netral,"sebut ibu mia saat debat ekonomi makro, sandiaga disemprot jokowi   â€¦",sebut ibu mia saat debat ekonomi makro sandiaga disemprot jokowi  â€¦
860,netral,"namanya juga jaman modern, gaji ya ditransfer bukan diambil.  jika terpilih, prabowo-sandi tak akan ambil gaji",namanya juga jaman modern gaji ya ditransfer bukan diambil jika terpilih prabowo sandi tak akan ambil gaji
861,positif,basicnya cuma pengusaha. hnya mencakup perusahaan kecil. makanya si uno mana paham ekonomi makro ttg pengelolaan negara. malah di kasih contoh kesusahan ibu..ngakak gue dengernya,basicnya cuma pengusaha hnya mencakup perusahaan kecil makanya si uno mana paham ekonomi makro ttg pengelolaan negara malah di kasih contoh kesusahan ibu ngakak gue dengernya
862,positif," april coblos jokowi-ma'ruf untuk mengakhiri hambatan perdagangan, @jokowi mengembalikan tres positif perdagangan antara lain melalui perjanjian kerjasama ekonomi dgn turki. jokowi menang total debat perdagangan indonesia meningkat era @jokowi. ndonesia maju", april coblos jokowi maruf untuk mengakhiri hambatan perdagangan jokowi mengembalikan tres positif perdagangan antara lain melalui perjanjian kerjasama ekonomi dgn turki jokowi menang total debat perdagangan indonesia meningkat era jokowi ndonesia maju
863,netral,"pemerataan tersebut, kata jokowi, juga mampu mendorong perekonomian di daerah. ia memberi contoh adanya barang yang diproduksi oleh masyarakat sekitar.",pemerataan tersebut kata jokowi juga mampu mendorong perekonomian di daerah ia memberi contoh adanya barang yang diproduksi oleh masyarakat sekitar 
864,negatif,"udalah otak lo udah dibodohi oleh perusahaan game, mrk yg dapat keuntungan besar bukan indonesia, jadi gamers bkn lah sebuah pekerjaan, game cm sekedar hiburan tak ada penghasilan ekonomis dr game, hanya presiden bodoh yg bilang game bisa menambah pendapatan negara",udalah otak lo udah dibodohi oleh perusahaan game mrk yg dapat keuntungan besar bukan indonesia jadi gamers bkn lah sebuah pekerjaan game cm sekedar hiburan tak ada penghasilan ekonomis dr game hanya presiden bodoh yg bilang game bisa menambah pendapatan negara
