,sentimen,before,after
1137,negatif,goblok nya kau emang kebangetan @dennysiregar7 makanya otak dipakai buat mikir yg manfaat bukan otak di pantat. sekelas petahana kok mikirin e sport sdg ekonomi aja masih carut marut. kebanyakan makan tai kau ya?,goblok nya kau emang kebangetan @dennysiregar makanya otak dipakai buat mikir yg manfaat bukan otak di pantat. sekelas petahana kok mikirin e sport sdg ekonomi aja masih carut marut. kebanyakan makan tai kau ya?
1138,positif,masih banyak masalah yg bisa lebih d utamakan soal ekonomi dan penegakan hukum saya rasa prabowo dari awal fokus ke hal2 itu bukan tidak peduli terhadap e-sport melainkan kita punya fokus masalah utama sma seperti jokowi yg dalam pemerintahanya fokus pada infrastruktur.,masih banyak masalah yg bisa lebih d utamakan soal ekonomi dan penegakan hukum saya rasa prabowo dari awal fokus ke hal itu bukan tidak peduli terhadap e-sport melainkan kita punya fokus masalah utama sma seperti jokowi yg dalam pemerintahanya fokus pada infrastruktur.
1140,netral,"yang sudah pasti itu, pertumbuhan ekonomi indonesia hanya rata-rata 5% selama dipimpin oleh @jokowi your turn bro @prabowo @sandiuno  â€¦","yang sudah pasti itu, pertumbuhan ekonomi indonesia hanya rata-rata % selama dipimpin oleh @jokowi your turn bro @prabowo @sandiuno  â€¦"
1141,negatif,"itu2 lg di ulang,jls beda ekonomi mikro dgn ekonomi makro...","itu lg di ulang,jls beda ekonomi mikro dgn ekonomi makro..."
1143,positif,lihat cuplikan debat semalam baru tau kalau pemerataan ekonomi bagi2 susu dan makan ke anak sd s/d sma di tiap pagi.. salut sama pak @prabowo ðÿ‘ðÿ‘ðÿ˜¢ 17aprilmikir2,lihat cuplikan debat semalam baru tau kalau pemerataan ekonomi bagi susu dan makan ke anak sd s/d sma di tiap pagi.. salut sama pak @prabowo ðÿ‘ðÿ‘ðÿ˜¢ aprilmikir
1147,negatif,iye gaji gak diambil... proyek dikuasain kroni..trus kroninya njamin kebutuhan hidup situ dan keluarga.. cuman maen kata2 doang... pemilu depan rakyat planga plongo dijadiin senjata lagi,iye gaji gak diambil... proyek dikuasain kroni..trus kroninya njamin kebutuhan hidup situ dan keluarga.. cuman maen kata doang... pemilu depan rakyat planga plongo dijadiin senjata lagi
1152,positif,nyatnaya pemerinta di era jokowi sangat mendukung perkembangan ekonomi digital. 17aprilcoblosbajuputih coblos01jokowi khmaruf daritimur untuk presidenku coblos putih jokowi jokowi2periode jokowi amin,nyatnaya pemerinta di era jokowi sangat mendukung perkembangan ekonomi digital. aprilcoblosbajuputih coblosjokowi khmaruf daritimur untuk presidenku coblos putih jokowi jokowiperiode jokowi amin
1153,positif,cadasss bgt deh bang... gak ambil gaji dan fokus utk mensejahterakan rakyat.. salut bang.. allah swt senantiasa merahmatimu bang..  dari (remah2) asn ...,cadasss bgt deh bang... gak ambil gaji dan fokus utk mensejahterakan rakyat.. salut bang.. allah swt senantiasa merahmatimu bang..  dari (remah) asn ...
1157,netral,mengeluhkan mengenai persoalan ekonomi & deindustrialisasi  prabowo salahkan sby @jokowi @yudisaputra333 wf49,mengeluhkan mengenai persoalan ekonomi & deindustrialisasi  prabowo salahkan sby @jokowi @yudisaputra wf
1159,netral,asosiasi pengusaha bumiputera nusantara se indonesia (asprindo) beranggota 5.000 umkm dukung capres 02 prabowo - sandi karena program untuk bebaskan pajak usaha hingga keuntungan 3m your turn bro @prabowo @sandiuno,asosiasi pengusaha bumiputera nusantara se indonesia (asprindo) beranggota . umkm dukung capres dua prabowo - sandi karena program untuk bebaskan pajak usaha hingga keuntungan m your turn bro @prabowo @sandiuno
1160,netral,"sebaik jngn di bahas dulu, apa yg dikatakan bapak prabowo ini kesalahan kt semua karena slh 1 sumberdaya ekonomi kita adalah tanah, air dan udara(termasuk frekwensi). harus sesuai dengan uud 1945 yg asli""dikelola negara dan dipergunakan seluasnya untuk rakyat""","sebaik jngn di bahas dulu, apa yg dikatakan bapak prabowo ini kesalahan kt semua karena slh satu sumberdaya ekonomi kita adalah tanah, air dan udara(termasuk frekwensi). harus sesuai dengan uud satu yg asli""dikelola negara dan dipergunakan seluasnya untuk rakyat"""
1163,negatif,ada masyarakat di pelosok bilang kalau prabowo jadi president indonesia bisa perang.  sampai segitunya fitnah mereka sebarkan.  hancur ekonomi makro dibuatnya ðÿ˜‚ tetap 17 april 2019 ke tps: tusuk prabowo sandi.,ada masyarakat di pelosok bilang kalau prabowo jadi president indonesia bisa perang.  sampai segitunya fitnah mereka sebarkan.  hancur ekonomi makro dibuatnya ðÿ˜‚ tetap  april  ke tps: tusuk prabowo sandi.
1164,positif,"pak dhe  @jokowi mengingatkan, perbedaan, keragaman dan kebhinekaan indonesia harus dijaga dan dirawat bersama,dasar negara kita pancasila, nkri, bhinneka tunggal ika. uud 1945. sudah final. harga mati dan tidak bisa diganggu gugatâ€œ   â€¦","pak dhe  @jokowi mengingatkan, perbedaan, keragaman dan kebhinekaan indonesia harus dijaga dan dirawat bersama,dasar negara kita pancasila, nkri, bhinneka tunggal ika. uud . sudah final. harga mati dan tidak bisa diganggu gugatâ€œ   â€¦"
1167,negatif,"brooo narasinya sedikit di jaga boleh lah sedikit baper tpi pak prabowo itu subtansinya ekonominya salah arah 4,5 th si jaee malah tambah ngerusak dan malah arah nya ga karuan carut marut eknoomi","brooo narasinya sedikit di jaga boleh lah sedikit baper tpi pak prabowo itu subtansinya ekonominya salah arah , th si jaee malah tambah ngerusak dan malah arah nya ga karuan carut marut eknoomi"
1170,negatif,"kapan majunya bangsa ini kalau peradaban busuk ditumpuk2 lagu akan dijadikan. reference dalam memerintah dikemudian hari, koruptor diberikan pensiun, sementara dia tdk mengambil gaji, apa makanya ini?","kapan majunya bangsa ini kalau peradaban busuk ditumpuk lagu akan dijadikan. reference dalam memerintah dikemudian hari, koruptor diberikan pensiun, sementara dia tdk mengambil gaji, apa makanya ini?"
1172,netral,persoalan ekonomi indonesia bukanlah kesalahan jokowi. 3 kali pernyataan itu ditegaskan oleh prabowo salahkan sby,persoalan ekonomi indonesia bukanlah kesalahan jokowi.  kali pernyataan itu ditegaskan oleh prabowo salahkan sby
1175,netral,"02 insya allah,akan menyumbangkan gajinya ke kaum duafa,,,karna prabowo dan sandiaga sudah kaya,,,","dua insya allah,akan menyumbangkan gajinya ke kaum duafa,,,karna prabowo dan sandiaga sudah kaya,,,"
1176,netral,"debat pamungkas capres cawapres pemilu 2019, bahas ekonomi, kesejahteraan sosial @kpu_ri @bawaslu_ri @jokowi @khmarufamin_ @prabowo @sandiuno @tknjokowiamin01 baca koran rm click rmcoid rakyat merdeka debat capres kelima  â€¦","debat pamungkas capres cawapres pemilu , bahas ekonomi, kesejahteraan sosial @kpu_ri @bawaslu_ri @jokowi @khmarufamin_ @prabowo @sandiuno @tknjokowiamin baca koran rm click rmcoid rakyat merdeka debat capres kelima  â€¦"
1181,negatif,"duuuh ko prabowo salahkan sby dan menyebut kondisi ekonomi indonesia yang salah arah, karena kesalahan presiden-presiden sebelum jokowi  @jokowi @riofebriant2 wf38","duuuh ko prabowo salahkan sby dan menyebut kondisi ekonomi indonesia yang salah arah, karena kesalahan presiden-presiden sebelum jokowi  @jokowi @riofebriant wf"
1182,netral,knks akan dikembankan @jokowi & untuk mengembangkan ekonomi dan menjadikan indonesia sebagai islamic finance di dunia. 01ndonesia maju,knks akan dikembankan @jokowi & untuk mengembangkan ekonomi dan menjadikan indonesia sebagai islamic finance di dunia. ndonesia maju
1184,netral,prabowo salahkan sby mempermasalahkan terkait permasalahan ekonomi yang dihadapi indonesia saat ini. padahal bowo tengah berdebat dengan capres jokowâ widodo  @jokowi demokrat out dari kubu 12,prabowo salahkan sby mempermasalahkan terkait permasalahan ekonomi yang dihadapi indonesia saat ini. padahal bowo tengah berdebat dengan capres jokowâ widodo  @jokowi demokrat out dari kubu 
1187,positif,"now it's your turn bro please say to them that prabowo - sandi tidak akan ambil gaji sebagai seorang presiden dan wapres dan gajinya akan disumbangkan ke kaum dhuafa..kerennn kan, bukti bahwa beliau2 akan wakafkan harta dan jiwanya utk nkri","now it's your turn bro please say to them that prabowo - sandi tidak akan ambil gaji sebagai seorang presiden dan wapres dan gajinya akan disumbangkan ke kaum dhuafa..kerennn kan, bukti bahwa beliau akan wakafkan harta dan jiwanya utk nkri"
1188,positif,prabowo salahkan sby 10 tahun bpk @sbyudhoyono berjuang menstabilkan ekonomi indonesia ditengah2 gempuran krisis global dan akhirnya mjd pondasi ekonomi yg kuat utk pakdhe @jokowi membangun infrastruktur ke pelosok indonesia. terimakasih banyak bapak @sbyudhoyono ....,prabowo salahkan sby  tahun bpk @sbyudhoyono berjuang menstabilkan ekonomi indonesia ditengah gempuran krisis global dan akhirnya mjd pondasi ekonomi yg kuat utk pakdhe @jokowi membangun infrastruktur ke pelosok indonesia. terimakasih banyak bapak @sbyudhoyono ....
1191,negatif,prabowo salahkan sby mempermasalahkan terkait permasalahan ekonomi yg dihadapi indonesia saat ini. padahal wowo tengah berdebat dgn capres jokowâ widodo  @jokowi @setyawanarifb wf31,prabowo salahkan sby mempermasalahkan terkait permasalahan ekonomi yg dihadapi indonesia saat ini. padahal wowo tengah berdebat dgn capres jokowâ widodo  @jokowi @setyawanarifb wf
1193,positif,"kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. termasuk presiden2 sebelum jokowi. lah, ekonomi indonesia masa pak jokowi baik-baik aja tuh. malah ngehoaks dengan menyalahkan presiden terdahulu. prabowo salahkan sby","kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. termasuk presiden sebelum jokowi. lah, ekonomi indonesia masa pak jokowi baik-baik aja tuh. malah ngehoaks dengan menyalahkan presiden terdahulu. prabowo salahkan sby"
1195,negatif,pertanyaan debat tentang e-sport oleh pak @jokowi di jawabnya tentang harga sembako oleh wowo ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ mobile legends debat terakhir pilpres2019 jokowi dilanjutkan lagi,pertanyaan debat tentang e-sport oleh pak @jokowi di jawabnya tentang harga sembako oleh wowo ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ mobile legends debat terakhir pilpres jokowi dilanjutkan lagi
1198,positif,"aku pilpres nanti pilih pak prabowo, alasannya pak prabowo piara kucing. ndak peduli lah tentang pernyataan ttg ekonomi, kesejahreraan, unicorn apa lagi tentang isu isu agama. pak jokowi piara kucing ndak sih? kalo iya aku tak nyoblos 2 2 nya","aku pilpres nanti pilih pak prabowo, alasannya pak prabowo piara kucing. ndak peduli lah tentang pernyataan ttg ekonomi, kesejahreraan, unicorn apa lagi tentang isu isu agama. pak jokowi piara kucing ndak sih? kalo iya aku tak nyoblos dua dua nya"
1199,positif,"pak jokowi habis dikuliahi ekonomi makro sama bu sm yakk ðÿ˜„ ekonomi 3 sektor : rt, perusahaan, pemerintah, ðÿ‘","pak jokowi habis dikuliahi ekonomi makro sama bu sm yakk ðÿ˜„ ekonomi  sektor : rt, perusahaan, pemerintah, ðÿ‘"
1200,positif,"hmmm, v#prabowosalahkansby  ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jgn salahkan jokowi lagi ya krn bosmu udh bilang itu bukan salah jokowi. semakin mantap pilih @jokowi.","hmmm, v#prabowosalahkansby  ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin terdahulu. jd utk penggemar dua jgn salahkan jokowi lagi ya krn bosmu udh bilang itu bukan salah jokowi. semakin mantap pilih @jokowi."
1201,negatif,"heuu.. pdhl di bahasan sblmnya jokowi sdh menjelaskan kebijakannya ttg infrastuktur desa (apa dong kalo bkn buat ngangkat sektor pertanian?), dana desa, etc2. giliran bahas ekonomi kreatif, knapa larinya ke pwrtanian lagi? kapan majunyaa bambaang?? jokowi menang total debat","heuu.. pdhl di bahasan sblmnya jokowi sdh menjelaskan kebijakannya ttg infrastuktur desa (apa dong kalo bkn buat ngangkat sektor pertanian?), dana desa, etc. giliran bahas ekonomi kreatif, knapa larinya ke pwrtanian lagi? kapan majunyaa bambaang?? jokowi menang total debat"
1208,positif,"belom bisa move on dari acara kemaren di gbk karena sangat sangat berharga sekali , dan ramai nya pendukung jokowi yang berkumpul di gbk dan juga acaranya yang keren sekali jadi agak susah di lupakan . prabowo salahkan sby 01jokowi lagi indonesia maju","belom bisa move on dari acara kemaren di gbk karena sangat sangat berharga sekali , dan ramai nya pendukung jokowi yang berkumpul di gbk dan juga acaranya yang keren sekali jadi agak susah di lupakan . prabowo salahkan sby jokowi lagi indonesia maju"
1209,positif,"hmmm, semakin mantap pilih @jokowi.  ketika paslon 01 bahas ekonomi makro secara global, paslon 02 jawabnya seperti anak bayi yang nggak ngerti apa2. hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan. prabowo salahkan sby","hmmm, semakin mantap pilih @jokowi.  ketika paslon satu bahas ekonomi makro secara global, paslon dua jawabnya seperti anak bayi yang nggak ngerti apa. hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan. prabowo salahkan sby"
1211,negatif,jokowi main pawang hujan  sejak rasa ingin 2 periode..  ekonomi 5% itu tandanya gagal mas jok,jokowi main pawang hujan  sejak rasa ingin dua periode..  ekonomi % itu tandanya gagal mas jok
1220,positif,"pak @prabowo janji kalau jadi presiden gak akan mengambil gaji. dia mau mencontoh akhlak 1.400 karyawannya di pt kiani, yang sudah bertahun-tahun gak ambil gaji juga. hikmahnya : belajar bisa dari siapa saja. meski dari karyawannya sendiri. prabowosalahkan sby ðÿ˜‚","pak @prabowo janji kalau jadi presiden gak akan mengambil gaji. dia mau mencontoh akhlak satu. karyawannya di pt kiani, yang sudah bertahun-tahun gak ambil gaji juga. hikmahnya : belajar bisa dari siapa saja. meski dari karyawannya sendiri. prabowosalahkan sby ðÿ˜‚"
1222,negatif,"sidimpuan pak male hami (kami lapar) karna beras mahal pak,harga karet d kampung kami cm 5rb pak,terpaksa kami harus makan gadung alias ubi pak.","sidimpuan pak male hami (kami lapar) karna beras mahal pak,harga karet d kampung kami cm rb pak,terpaksa kami harus makan gadung alias ubi pak."
1223,positif,"coba putar ulang debatnya.. pertanyaan jokowi awalnya spesifik untuk esport, mobile legend.. dia ga bilang industri 4.0.. developer, dll pada tanggapan barulah dia singgung.. dan bang sandi jawab dukung kok untuk ekonomi digital.. yang pada ributin kan mobile legend nya","coba putar ulang debatnya.. pertanyaan jokowi awalnya spesifik untuk esport, mobile legend.. dia ga bilang industri ... developer, dll pada tanggapan barulah dia singgung.. dan bang sandi jawab dukung kok untuk ekonomi digital.. yang pada ributin kan mobile legend nya"
1224,positif,"rangkuman debat final pilpres2019 semalam.  â€¦ seru juga. pak jokowi tampak lelah setelah orasi sore. pak kyai masih afk. pak prabowo ga ada perubahan. tapi bang sandi gile, menggebu-gebu dgn ilmu ekonomi nya. nice fight from both sides.","rangkuman debat final pilpres semalam.  â€¦ seru juga. pak jokowi tampak lelah setelah orasi sore. pak kyai masih afk. pak prabowo ga ada perubahan. tapi bang sandi gile, menggebu-gebu dgn ilmu ekonomi nya. nice fight from both sides."
1226,positif,prabowo janji tdk ambil gaji untuk mencontoh karyawan kiani yg bertahun2 tdk ambil gaji ...keren.,prabowo janji tdk ambil gaji untuk mencontoh karyawan kiani yg bertahun tdk ambil gaji ...keren.
1229,negatif,judul ini kan fitnah lama kaset baru klo mau pilpres doang prabowo punya utang prabowo penculik prabowo pelanggar ham prabowo ngak kasih gajih.. hahaha basi cong basi.. ðÿ˜„ yg percaya berita macam inikan segelintir pendkung 01 ajah ðÿ˜„,judul ini kan fitnah lama kaset baru klo mau pilpres doang prabowo punya utang prabowo penculik prabowo pelanggar ham prabowo ngak kasih gajih.. hahaha basi cong basi.. ðÿ˜„ yg percaya berita macam inikan segelintir pendkung satu ajah ðÿ˜„
1233,negatif,"prabowo pernak jadi ketum hkti, apa hasilnya, kalian ngak pandai ngomong, kalian bilang ngaku terbaik, nyalahkan mantan2 pemimpin lalu, memang kalian apa rekam jejaknya, mimpin perusahan sendiri hancur, gaji dan thr karyawan ada yg gak beres","prabowo pernak jadi ketum hkti, apa hasilnya, kalian ngak pandai ngomong, kalian bilang ngaku terbaik, nyalahkan mantan pemimpin lalu, memang kalian apa rekam jejaknya, mimpin perusahan sendiri hancur, gaji dan thr karyawan ada yg gak beres"
1238,negatif,"kok gitu sih salahkan secara tidak langsung, bowo menuding pemerintahan era sby selama 10 tahun turut berdosa atas kondisi perekonomian  @jokowi @fearlessdiva83 prabowo salahkan sby seenak jidat dia","kok gitu sih salahkan secara tidak langsung, bowo menuding pemerintahan era sby selama  tahun turut berdosa atas kondisi perekonomian  @jokowi @fearlessdiva prabowo salahkan sby seenak jidat dia"
