,sentimen,before,after
1194,positif,tidak akan menggambil gaji sebagai upah adalah bentuk keikhlasan membawa indonesia ke arah yg lebih baik saudara saudari kita harus percaya bahwa allah telah mempersiapkan yang terbaik untuk indonesia salam masa tenang prabowo sandiuno,tidak akan menggambil gaji bagai upah adalah bentuk ikhlas bawa indonesia ke arah yg lebih baik saudara saudari kita harus percaya bahwa allah telah siap yang baik untuk indonesia salam masa tenang prabowo sandiuno
1195,negatif,pertanyaan debat tentang sport oleh pak jokowi di jawabnya tentang harga sembako oleh wowo mobile legends debat terakhir pilpres jokowi dilanjutkan lagi,tanya debat tentang sport oleh pak jokowi di jawab tentang harga sembako oleh wowo mobile legends debat akhir pilpres jokowi lanjut lagi
1196,positif,masyaallah niat tulus dan eksekusi insyaallah berbalas pahala berlimpah oleh allah baru kali ini ada pimpin yg tidak ingin digaji salute for you mister prabowo and sandiuno its yourturnbro,masyaallah niat tulus dan eksekusi insyaallah balas pahala limpah oleh allah baru kali ini ada pimpin yg tidak ingin gaji salute for you mister prabowo and sandiuno its yourturnbro
1197,negatif,sandi bulak balik megkeritik harga harga mahal namun tak ada penjelasan dari jokowi ada yg bisa menjelaskan,sandi bulak balik megkeritik harga harga mahal namun tak ada jelas dari jokowi ada yg bisa jelas
1198,positif,aku pilpres nanti pilih pak prabowo alasannya pak prabowo piara kucing ndak peduli lah tentang pernyataan ttg ekonomi kesejahreraan unicorn apa lagi tentang isu isu agama pak jokowi piara kucing ndak sih kalo iya aku tak nyoblos dua dua nya,aku pilpres nanti pilih pak prabowo alas pak prabowo piara kucing ndak peduli lah tentang nyata ttg ekonomi kesejahreraan unicorn apa lagi tentang isu isu agama pak jokowi piara kucing ndak sih kalo iya aku tak nyoblos dua dua nya
1199,positif,pak jokowi habis dikuliahi ekonomi makro sama bu sm yakk ekonomi sektor rt perusahaan pemerintah,pak jokowi habis kuliah ekonomi makro sama bu sm yakk ekonomi sektor rt usaha perintah
1200,positif,hm prabowosalahkansby ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tp salah pemimpin terdahulu jd utk penggemar dua jgn salahkan jokowi lagi ya krn bosmu udh bilang itu bukan salah jokowi semakin mantap pilih jokowi,hm prabowosalahkansby ps bilang debat ada ekonomi indonesia saat ini bukan salah jokowi tp salah pimpin dahulu jd utk gemar dua jgn salah jokowi lagi ya krn bos udh bilang itu bukan salah jokowi makin mantap pilih jokowi
1201,negatif,heuu pdhl di bahasan sblmnya jokowi sdh menjelaskan kebijakannya ttg infrastuktur desa apa dong kalo bkn buat ngangkat sektor pertanian dana desa etc giliran bahas ekonomi kreatif knapa larinya ke pwrtanian lagi kapan majunyaa bambaang jokowi menang total debat,heuu pdhl di bahas sblmnya jokowi sdh jelas bijak ttg infrastuktur desa apa dong kalo bkn buat ngangkat sektor tani dana desa etc gilir bahas ekonomi kreatif knapa lari ke pwrtanian lagi kapan majunyaa bambaang jokowi menang total debat
1202,positif,tolong kepada pa prabowo kalau memang benar anda terpilih jadi presiden bangun juga infrastruktur jaringan memang rakyat butuh harga murah tapi kita juga perlu mengikuti gerakan dunia jujur takut jadi kaya korut,tolong kepada pa prabowo kalau memang benar anda pilih jadi presiden bangun juga infrastruktur jaring memang rakyat butuh harga murah tapi kita juga perlu ikut gera dunia jujur takut jadi kaya korut
1203,negatif,hahaha komentar kalian semua tidak jelas saya menyampaikan hubungan antara ml dengan ekonomi dan daya beli silahkan bantah jika tdk sependapat namun bantahlah dgn argumen yg jelas selayaknya orang berilmu pengetahuan bukan sekedar koar koar gak jelas hahaha,hahaha komentar kalian semua tidak jelas saya sampai hubung antara ml dengan ekonomi dan daya beli silah bantah jika tdk dapat namun bantah dgn argumen yg jelas layak orang beril tahu bukan dar koar koar gak jelas hahaha
1204,positif,coba gini aja jumlah pemain ml di indo ada berapa berapa jumlah download ml di playstore bandingkan berapa orang yang berhasil ngasilin duit dari ml mau pro player ataupun youtuber jess no limit michael souw gw milih prabowo buat benerin ekonomi daya beli kerasa bgt bro,coba gin aja jumlah main ml di indo ada berapa berapa jumlah download ml di playstore banding berapa orang yang hasil ngasilin duit dari ml mau pro player atau youtuber jess no limit michael souw gw milih prabowo buat benerin ekonomi daya beli rasa bgt bro
1205,positif,sbg bagian dr bangsa ini yg memiliki kelebihan dlm hal perikanan kelautan teknologi dan ekonomi sy mengalami sendiri sulitnya memberi masukan dan ide terbaik kpd bapak menjadikan jalan tercepat utk mewujudkan masyarakat adil dan makmur,sbg bagi dr bangsa ini yg milik lebih dlm hal ikan laut teknologi dan ekonomi sy alami sendiri sulit beri masuk dan ide baik kpd bapak jadi jalan cepat utk wujud masyarakat adil dan makmur
1206,positif,tak ada keraguan prabowo sandi memberikan solusi atas kesemrawutan ekonomi kita youturnbro,tak ada ragu prabowo sandi beri solusi atas semrawut ekonomi kita youturnbro
1207,negatif,nge hack punya profesor saididu dibayar jokowi ya tujuannya apa sih ilmu digunakan ke hal yg positif lebih berharga akun orang gak perlu kau handle jokowi jokowi amin jokowicentre pekerjaan ini apa ya namanya fitnah atau hoax,nge hack punya profesor saididu bayar jokowi ya tuju apa sih ilmu guna ke hal yg positif lebih harga akun orang gak perlu kau handle jokowi jokowi amin jokowicentre kerja ini apa ya nama fitnah atau hoax
1208,positif,belom bisa move on dari acara kemaren di gbk karena sangat sangat berharga sekali dan ramai nya pendukung jokowi yang berkumpul di gbk dan juga acaranya yang keren sekali jadi agak susah di lupakan prabowo salahkan sby jokowi lagi indonesia maju,bom bisa move on dari acara kemaren di gbk karena sangat sangat harga sekali dan ramai nya dukung jokowi yang kumpul di gbk dan juga acara yang keren sekali jadi agak susah di lupa prabowo salah sby jokowi lagi indonesia maju
1209,positif,hm semakin mantap pilih jokowi ketika paslon satu bahas ekonomi makro secara global paslon dua jawabnya seperti anak bayi yang nggak ngerti apa hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan prabowo salahkan sby,hm makin mantap pilih jokowi ketika paslon satu bahas ekonomi makro cara global paslon dua jawab seperti anak bayi yang nggak ngerti apa hanya bisa lihat ini itu tapi masih ajar utk paham suatu nyata prabowo salah sby
1210,positif,jika hidup disetarakan dengan profesi pasti aman kita yg driver aja gak pernah merasa susah atau harga mahal semua sudah wajar wajar dengan profesi wajar dengan konsumsi kita sendiri maju terus jokowi,jika hidup tara dengan profesi pasti aman kita yg driver aja gak pernah rasa susah atau harga mahal semua sudah wajar wajar dengan profesi wajar dengan konsumsi kita sendiri maju terus jokowi
1211,negatif,jokowi main pawang hujan sejak rasa ingin dua periode ekonomi itu tandanya gagal mas jok,jokowi main pawang hujan sejak rasa ingin dua periode ekonomi itu tanda gagal mas jok
1212,positif,saat jokowi mengajarkan ekonomi makro kepada prabowo dan sandiaga yang merupakan pebisnis kelas nasional di situ saya merasa,saat jokowi ajar ekonomi makro kepada prabowo dan sandiaga yang rupa bisnis kelas nasional di situ saya rasa
1213,positif,sudah takdir kita dpt presiden yg males baca tentang ekonomi padahal banyak ahli ekonomi di sekelilingnya semoga pak prabowo dan sandiaga uno bisa mewujudkan ekonomi adil dan makmur allahu akbar,sudah takdir kita dpt presiden yg males baca tentang ekonomi padahal banyak ahli ekonomi di keliling moga pak prabowo dan sandiaga uno bisa wujud ekonomi adil dan makmur allahu akbar
1214,negatif,pak prabowo mana paham soal perhitungan pajak kalo soal ngomong naikan naikan naikan pajak saya juga bisa tapi apa dah ngitung dampak nya bagi masyarakat itu yg gak di pikirkan sama sekali ngomong dulu mikir belakangan,pak prabowo mana paham soal hitung pajak kalo soal ngomong naik naik naik pajak saya juga bisa tapi apa dah ngitung dampak nya bagi masyarakat itu yg gak di pikir sama sekali ngomong dulu mikir belakang
1215,positif,udah lae jangan diladenin mereka sdh dipersiapkan jadi militan banyak hal yang lebih berharga utk kita bicarakan bersama blok atau silent saja kalau mereka senang perpecahan karena beda pilihan mereka bukan bagian dari penjaga pancasila cukup tau aja kan,udah lae jangan diladenin mereka sdh siap jadi militan banyak hal yang lebih harga utk kita bicara sama blok atau silent saja kalau mereka senang pecah karena beda pilih mereka bukan bagi dari jaga pancasila cukup tau aja kan
1216,netral,ps bolak balik menyinggung soal deindustrialisasi meski begitu dia mengatakan tak ingin menyalahkan jokowi dia malah berujar salah arahnya pembangunan ekonomi indonesia tak terlepas dr andil presiden sebelum jokowi prabowo salahkan sby,ps bolak balik singgung soal deindustrialisasi meski begitu dia kata tak ingin salah jokowi dia malah ujar salah arah bangun ekonomi indonesia tak lepas dr andil presiden belum jokowi prabowo salah sby
1217,positif,mereka seperti pimp era sebelumnya mulai soeharto memainkan bahan pokok murah bbm listrik murah dari mana duitnya dari hutang jg skrg era jokowi mengurangi subsidi tapi membangun infrastruktur pemb pasti ada dampak ekonominya jg,mereka seperti pimp era belum mulai soeharto main bahan pokok murah bbm listrik murah dari mana duit dari hutang jg skrg era jokowi kurang subsidi tapi bangun infrastruktur pemb pasti ada dampak ekonomi jg
1218,negatif,dikeluarkan kartu sembako murah ini artinya pemerintah belum bisa memperbaiki ekonomi indonesia,keluar kartu sembako murah ini arti perintah belum bisa baik ekonomi indonesia
1219,positif,bukti kita tulus dengan negara bukan karena kita tdk menerima gaji itu adalah hak hasil kerja yg hrus diterima jika tulus dgn indonesia serahkan pemerintahan ke pak jokowi biar indonesia lbh maju dan go international,bukti kita tulus dengan negara bukan karena kita tdk terima gaji itu adalah hak hasil kerja yg hrus terima jika tulus dgn indonesia serah perintah ke pak jokowi biar indonesia lbh maju dan go international
1220,positif,pak prabowo janji kalau jadi presiden gak akan mengambil gaji dia mau mencontoh akhlak satu karyawannya di pt kiani yang sudah bertahun tahun gak ambil gaji juga hikmahnya belajar bisa dari siapa saja meski dari karyawannya sendiri prabowosalahkan sby,pak prabowo janji kalau jadi presiden gak akan ambil gaji dia mau contoh akhlak satu karyawannya di pt kiani yang sudah tahun tahun gak ambil gaji juga hikmah ajar bisa dari siapa saja meski dari karyawannya sendiri prabowosalahkan sby
1222,negatif,sidimpuan pak male hami kami lapar karna beras mahal pak harga karet kampung kami cm rb pak terpaksa kami harus makan gadung alias ubi pak,sidimpuan pak male ham kami lapar karna beras mahal pak harga karet kampung kami cm rb pak paksa kami harus makan gadung alias ubi pak
1223,positif,coba putar ulang debatnya pertanyaan jokowi awalnya spesifik untuk esport mobile legend dia ga bilang industri developer dll pada tanggapan barulah dia singgung dan bang sandi jawab dukung kok untuk ekonomi digital yang pada ributin kan mobile legend nya,coba putar ulang debat tanya jokowi awal spesifik untuk esport mobile legend dia ga bilang industri developer dll pada tanggap baru dia singgung dan bang sandi jawab dukung kok untuk ekonomi digital yang pada ributin kan mobile legend nya
1224,positif,rangkuman debat final pilpres semalam seru juga pak jokowi tampak lelah setelah orasi sore pak kyai masih afk pak prabowo ga ada perubahan tapi bang sandi gile menggebu gebu dgn ilmu ekonomi nya nice fight from both sides,rangkum debat final pilpres malam seru juga pak jokowi tampak lelah telah orasi sore pak kyai masih afk pak prabowo ga ada ubah tapi bang sandi gile gebu gebu dgn ilmu ekonomi nya nice fight from both sides
1225,negatif,rezim jokowi adalah mandataris world bank menghapus subsidi listrik mewajibkan pln membeli listrik dari swasta dengan harga yang tinggi menghapus subsidi bbm demi supaya industri hilir migas asing bisa masuk ke sistem distribusi bahan bakar rezim jokowi ga peduli pertamina,rezim jokowi adalah mandataris world bank hapus subsidi listrik wajib pln beli listrik dari swasta dengan harga yang tinggi hapus subsidi bbm demi supaya industri hilir migas asing bisa masuk ke sistem distribusi bahan bakar rezim jokowi ga peduli pertamina
1226,positif,prabowo janji tdk ambil gaji untuk mencontoh karyawan kiani yg bertahun tdk ambil gaji keren,prabowo janji tdk ambil gaji untuk contoh karyawan kiani yg tahun tdk ambil gaji keren
1227,positif,bapak prabowo sandi sangat tegas kepiawian segai presiden negri ini beliau meyakinkan bahwa akan memperhatikan pangan dan perekonomian rakyat serta membawa indonesia berdaulat di kancah international serta menggiring indonesia adil makmur,bapak prabowo sandi sangat tegas kepiawian sega presiden negri ini beliau yakin bahwa akan perhati pangan dan ekonomi rakyat serta bawa indonesia daulat di kancah international serta giring indonesia adil makmur
1228,negatif,kok gitu sih salah bowo malah mengatakan pembangunan ekonomi indonesia salah arah tak terlepas dari andil presiden presiden sebelum jokowi jokowi tasyashee prabowo salahkan sby seenak jidat dia,kok gitu sih salah bowo malah kata bangun ekonomi indonesia salah arah tak lepas dari andil presiden presiden belum jokowi jokowi tasyashee prabowo salah sby enak jidat dia
1229,negatif,judul ini kan fitnah lama kaset baru klo mau pilpres doang prabowo punya utang prabowo penculik prabowo pelanggar ham prabowo ngak kasih gajih hahaha basi cong basi yg percaya berita macam inikan segelintir pendkung satu ajah,judul ini kan fitnah lama kaset baru klo mau pilpres doang prabowo punya utang prabowo culik prabowo langgar ham prabowo ngak kasih gajih hahaha basi cong basi yg percaya berita macam ini gelintir pendkung satu ajah
1230,negatif,mau gaji gk dibayar seperti di kiani kertas apakah harus pilih prabowo sandi juga,mau gaji gk bayar seperti di kiani kertas apakah harus pilih prabowo sandi juga
1231,positif,kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua presiden presiden sebelum ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan menyalahkan presiden terdahulu prabowo salahkan sby,kata wowo salah arah ekonomi yang akibat jadi deindustrialisasi adalah salah semua presiden presiden belum ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan salah presiden dahulu prabowo salah sby
1232,negatif,pak prabowo sama sandi kalo jadi presiden janji gk akan make gajinya gk kyk jokowaw kampanye aja pake fasilitas negara wkakwka,pak prabowo sama sandi kalo jadi presiden janji gk akan make gaji gk kyk jokowaw kampanye aja pake fasilitas negara wkakwka
1233,negatif,prabowo pernak jadi ketum hkti apa hasilnya kalian ngak pandai ngomong kalian bilang ngaku terbaik nyalahkan mantan pemimpin lalu memang kalian apa rekam jejaknya mimpin perusahan sendiri hancur gaji dan thr karyawan ada yg gak beres,prabowo pernak jadi tum hkti apa hasil kalian ngak pandai ngomong kalian bilang ngaku baik nyalahkan mantan pimpin lalu memang kalian apa rekam jejak mimpin usah sendiri hancur gaji dan thr karyawan ada yg gak beres
1234,positif,ayo dukung prabowo biar negara tdk terlalu banyak pengeluarannya krn jika prabowo menang tak ingin di gaji sy tunggu janjimu pak sy akan pilih km tpi jika janjimu yg satu ini tdk kau realisasikan maka sy org,ayo dukung prabowo biar negara tdk terlalu banyak keluar krn jika prabowo menang tak ingin di gaji sy tunggu janji pak sy akan pilih km tpi jika janji yg satu ini tdk kau realisasi maka sy org
