,sentimen,before,after
1095,netral,"menang pilpres 2019, prabowo-sandi janji tak ambil gaji - bisnis http://tempo.coâ your turn bro â¦@prabowoâ© â¦@sandiunoâ© https://bisnis.tempo.co/read/1195559/menang-pilpres-2019-prabowo-sandi-janji-tak-ambil-gajiâ â€¦","menang pilpres 2019, prabowo-sandi janji tak ambil gaji - bisnis  your turn bro â¦@prabowoâ© â¦@sandiunoâ©  â€¦"
1096,netral,ketika pa prabowo dan bang sandi berkampanye banyak masyarakat antusias memberikan sumbangan berupa uang dan lain-lain.makanya jasa baik para masyarakat tersebut dibalas ole pa prabowo dan bang sandi dengan tidak menerima gaji dan disumbangkan kepada masayarakat.,ketika pa prabowo dan bang sandi berkampanye banyak masyarakat antusias memberikan sumbangan berupa uang dan  jasa baik para masyarakat tersebut dibalas ole pa prabowo dan bang sandi dengan tidak menerima gaji dan disumbangkan kepada masayarakat.
1097,netral,"seperti trump, prabowo-sandi janji tak ambil gaji your turn bro â¦@prabowoâ© â¦@sandiunoâ© https://www.cnbcindonesia.com/news/20190414082213-4-66604/seperti-trump-prabowo-sandi-janji-tak-ambil-gajiâ â€¦","seperti trump, prabowo-sandi janji tak ambil gaji your turn bro â¦@prabowoâ© â¦@sandiunoâ©  â€¦"
1099,netral,"gara-gara jokowi, neraca perdagangan indonesia terus defisit - warta ekonomi  https://www.wartaekonomi.co.id/read223671/gara-gara-jokowi-neraca-perdagangan-indonesia-terus-defisit.htmlâ â€¦","gara-gara jokowi, neraca perdagangan indonesia terus defisit - warta ekonomi   â€¦"
1100,negatif,"@bhimayudhistira: tak cuma syok ekonomi, tax ratio kilat ala @prabowo keliru jokowi menang total debat https://m.cnnindonesia.com/ekonomi/20190414074014-532-386187/tak-cuma-syok-ekonomi-tax-ratio-kilat-ala-prabowo-keliru?utm_source=twitter&utm_medium=oa&ut","@bhimayudhistira: tak cuma syok ekonomi, tax ratio kilat ala @prabowo keliru jokowi menang total debat"
1103,positif,"setuju kang pemerintah sudah kasih bermacam2 cara dan kemudahan, kalau kitanya gag usaha dan kreatif ya percuma. aku usaha beras organik lokal, harganya lebih mahal dari beras biasa, kok ya lancar2 aja tuh. pic.twitter.com/epbic0rorh","setuju kang pemerintah sudah kasih bermacam2 cara dan kemudahan, kalau kitanya gag usaha dan kreatif ya percuma. aku usaha beras organik lokal, harganya lebih mahal dari beras biasa, kok ya lancar2 aja tuh."
1107,netral,arah ekonomi indonesia salah presiden sebelum2nya jokowi prabowo salahkan sby pic.twitter.com/ojfzrfbk4m,arah ekonomi indonesia salah presiden sebelum2nya jokowi prabowo salahkan sby
1108,positif,"kesalahan presiden sebelumnya adalah merusak arah ekonomi indonesia, kehebatan adalah jokowi memperbaikinya prabowo salahkan sby pic.twitter.com/l7eulnwiay","kesalahan presiden sebelumnya adalah merusak arah ekonomi indonesia, kehebatan adalah jokowi memperbaikinya prabowo salahkan sby"
1116,netral,daftar presiden sebelum jokowi dan uraian singkat kinerja ekonomi  https://nasional.tempo.co/read/1195589/daftar-presiden-sebelum-jokowi-dan-uraian-singkat-kinerja-ekonomi?utm_source=digital%20marketing&utm_medium=twitter&utm_campaign=dlvritâ â€¦,daftar presiden sebelum jokowi dan uraian singkat kinerja ekonomi   â€¦
1119,netral,luar biasa benar - benar mantaps presiden ri periode 2019 - 2024 prabowo-sandi tak akan ambil gaji sepeser pun jika terpilih  https://kumparan.com/@kumparannews/prabowo-sandi-tak-akan-ambil-gaji-sepeser-pun-jika-terpilih-1qsh5p8xjqeâ â€¦,luar biasa benar - benar mantaps presiden ri periode 2019 - 2024 prabowo-sandi tak akan ambil gaji sepeser pun jika terpilih   â€¦
1129,netral,"prabowo sebut ekonomi ri menyimpang dari cita-cita pendiri bangsa:  http://jiromedia.comâ  -calon presiden dan wakil presiden prabowo nomor urut 02, prabowo-sandi, mengatakan kondisi ekonomi indonesia yang saat ini sedang berjalan berada pada arah yangâ€¦  http://dlvr.it/r2mplkâ ","prabowo sebut ekonomi ri menyimpang dari cita-cita pendiri bangsa:    -calon presiden dan wakil presiden prabowo nomor urut 02, prabowo-sandi, mengatakan kondisi ekonomi indonesia yang saat ini sedang berjalan berada pada arah yangâ€¦"
1133,positif,prabowo-sandi: tak akan ambil gajinya sepersen pun jika terpilih.   gaji yang mereka terima akan berikan ke kaum yatim dan dhuafa.  sungguh mulia hati pemimpin kita ini.. allahu akbar..!    https://kumparan.com/@kumparannews/prabowo-sandi-tak-akan-ambil-gaji-sepeser-pun-jika-terpilih-1qsh5p8xjqeâ â€¦,prabowo-sandi: tak akan ambil gajinya sepersen pun jika terpilih.   gaji yang mereka terima akan berikan ke kaum yatim dan dhuafa.  sungguh mulia hati pemimpin kita ini.. allahu akbar..!     â€¦
1134,netral,"jika terpilih, prabowo-sandi tak akan ambil gaji sepeser pun  https://wp.me/pae6ul-17qâ ","jika terpilih, prabowo-sandi tak akan ambil gaji sepeser pun"
1140,netral,"yang sudah pasti itu, pertumbuhan ekonomi indonesia hanya rata-rata 5% selama dipimpin oleh @jokowi your turn bro @prabowo @sandiuno https://twitter.com/officialinewstv/status/1117185694990880768â â€¦","yang sudah pasti itu, pertumbuhan ekonomi indonesia hanya rata-rata 5% selama dipimpin oleh @jokowi your turn bro @prabowo @sandiuno  â€¦"
1145,netral,"allah swt begitu baik pd prabowo - sandi yg memberi keluasan kpd kami. kami berkomitmen untuk tdk mengambil gaji serupiah pun kami berikan pd negara, kaum yatim & dhuafa. minggu indonesia bogor banten jakarta bandung cirebon jabarjuara jateng semarang jogja bantul pic.twitter.com/hukbxudwf9","allah swt begitu baik pd prabowo - sandi yg memberi keluasan kpd kami. kami berkomitmen untuk tdk mengambil gaji serupiah pun kami berikan pd negara, kaum yatim & dhuafa. minggu indonesia bogor banten jakarta bandung cirebon jabarjuara jateng semarang jogja bantul"
1146,netral,"ahy meyakini demokrat tetap berada di koalisi pendukung oposisi meski salah satu pernyataan prabowo dalam debat kelima pilpres, dianggap seolah menyalahkan sby terkait kondisi ekonomi indonesia saat ini.  https://www.viva.co.id/pemilu/berita-pemilu/1139529-ahy-tidak-mungkin-demokrat-keluar-dari-koalisi-prabowo-sandiâ â€¦","ahy meyakini demokrat tetap berada di koalisi pendukung oposisi meski salah satu pernyataan prabowo dalam debat kelima pilpres, dianggap seolah menyalahkan sby terkait kondisi ekonomi indonesia saat ini.   â€¦"
1148,netral,era pemerintahan jokowi terjadi pemerataan ekonomi https://www.gesuri.id/pemilu/era-pemerintahan-jokowi-terjadi-pemerataan-ekonomi-b1wexzjhzâ â€¦ pdiperjuangan,era pemerintahan jokowi terjadi pemerataan ekonomi  â€¦ pdiperjuangan
1152,positif,nyatnaya pemerinta di era jokowi sangat mendukung perkembangan ekonomi digital. 17aprilcoblosbajuputih coblos01jokowi khmaruf daritimur untuk presidenku coblos putih jokowi jokowi2periode jokowi amin pic.twitter.com/itjrfymb2i,nyatnaya pemerinta di era jokowi sangat mendukung perkembangan ekonomi digital. 17aprilcoblosbajuputih coblos01jokowi khmaruf daritimur untuk presidenku coblos putih jokowi jokowi2periode jokowi amin
1154,positif,"hargai pendahulu mu,.. doakan penerus mu,..  the best president ri ever.  cc: pak karno, pak harto, pak habibie, pak gusdur, ibu mega, pak jokowi, pak prabowo.  https://twitter.com/etasdid/status/1117271777363628032â â€¦","hargai pendahulu mu,.. doakan penerus mu,..  the best president ri ever.  cc: pak karno, pak harto, pak habibie, pak gusdur, ibu mega, pak jokowi, pak prabowo.   â€¦"
1155,netral,"om bowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yang benar. meskipun mengatakan itu, dirinya tidak menyalahkan jokowi, namun para pemimpin sebelum jokowi https://www.suara.com/news/2019/04/13/224020/partai-demokrat-ngamuk-prabowo-dinilai-salahkan-sby-saat-debat-pilpresâ â€¦ prabowo salahkan sby","om bowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yang benar. meskipun mengatakan itu, dirinya tidak menyalahkan jokowi, namun para pemimpin sebelum jokowi  â€¦ prabowo salahkan sby"
1157,netral,mengeluhkan mengenai persoalan ekonomi & deindustrialisasi https://bit.ly/2gl31haâ prabowo salahkan sby @jokowi @yudisaputra333 wf49,mengeluhkan mengenai persoalan ekonomi & deindustrialisasi  prabowo salahkan sby @jokowi @yudisaputra333 wf49
1159,netral,asosiasi pengusaha bumiputera nusantara se indonesia (asprindo) beranggota 5.000 umkm dukung capres 02 prabowo - sandi karena program untuk bebaskan pajak usaha hingga keuntungan 3m your turn bro @prabowo @sandiuno pic.twitter.com/47iy7ewle1,asosiasi pengusaha bumiputera nusantara se indonesia (asprindo) beranggota 5.000 umkm dukung capres 02 prabowo - sandi karena program untuk bebaskan pajak usaha hingga keuntungan 3m your turn bro @prabowo @sandiuno
1162,negatif,mengeluhkan mengenai persoalan ekonomi dan deindustrialisasi https://bit.ly/2gl31haâ prabowo salahkan sby @jokowi wowo hobi nyalahin orang,mengeluhkan mengenai persoalan ekonomi dan deindustrialisasi  prabowo salahkan sby @jokowi wowo hobi nyalahin orang
1164,positif,"pak dhe  @jokowi mengingatkan, perbedaan, keragaman dan kebhinekaan indonesia harus dijaga dan dirawat bersama,dasar negara kita pancasila, nkri, bhinneka tunggal ika. uud 1945. sudah final. harga mati dan tidak bisa diganggu gugatâ€œ  https://twitter.com/jokowi/status/1117268796916396034?s=19â â€¦","pak dhe  @jokowi mengingatkan, perbedaan, keragaman dan kebhinekaan indonesia harus dijaga dan dirawat bersama,dasar negara kita pancasila, nkri, bhinneka tunggal ika. uud 1945. sudah final. harga mati dan tidak bisa diganggu gugatâ€œ   â€¦"
1165,negatif,jelas prabowo ga paham konsep ekonomi.  https://twitter.com/medcom_id/status/1117079154497703936â â€¦,jelas prabowo ga paham konsep ekonomi.   â€¦
1166,netral,"wowow dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yang benar. meskipun mengatakan itu, dirinya tidak menyalahkan â¦@jokowiâ© , namun para pemimpin sebelum jokowi https://www.suara.com/news/2019/04/13/224020/partai-demokrat-ngamuk-prabowo-dinilai-salahkan-sby-saat-debat-pilpresâ â€¦ â prabowo salahkan sby","wowow dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yang benar. meskipun mengatakan itu, dirinya tidak menyalahkan â¦@jokowiâ© , namun para pemimpin sebelum jokowi  â€¦ â prabowo salahkan sby"
1168,netral,"silahkan mau pilih yg gakbmau digaji atau yg mau harap gaji. jika terpilih, prabowo-sandi tak akan ambil gaji. hoax jkw menang total debat dahlan iskan pilih prabowo http://babe.topbuzz.com/article/i6679581824152240641?app_id=1125&gid=6679581824152240641&impr_id=6679595384601331969&language=id&region=id&user_id=6586228103324254210&c=twâ â€¦","silahkan mau pilih yg gakbmau digaji atau yg mau harap gaji. jika terpilih, prabowo-sandi tak akan ambil gaji. hoax jkw menang total debat dahlan iskan pilih prabowo  â€¦"
1169,netral,"terkait ekonomi makro,  pak jokowi ngomong, ayo besok dilihat lagi datanya..!!!   hari ini saya lihat datanya :    https://m.cnnindonesia.com/ekonomi/20190411061905-532-385189/debat-capres-dihantui-kinerja-dagang-petahana-jokowiâ â€¦","terkait ekonomi makro,  pak jokowi ngomong, ayo besok dilihat lagi datanya..!!!   hari ini saya lihat datanya :     â€¦"
1171,negatif,"yang menyalahkan ekonomi ke arah yang salah karena presiden sebelum jokowi prabowo salahkan sby ""yang dimaksud mungkin presiden california kali, ya.. pic.twitter.com/5qorvajoht","yang menyalahkan ekonomi ke arah yang salah karena presiden sebelum jokowi prabowo salahkan sby ""yang dimaksud mungkin presiden california kali, ya.."
1173,negatif,"kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adlah salah semua pihak. termasuk presiden-presiden sebelum jokowi. lah, ekonomi indonesia masa pak jokowi baik-baik aja tuh. malah ngehoaks dengan menyalahkan presiden terdahulu. prabowo salahkan sby pic.twitter.com/bcetreolat","kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adlah salah semua pihak. termasuk presiden-presiden sebelum jokowi. lah, ekonomi indonesia masa pak jokowi baik-baik aja tuh. malah ngehoaks dengan menyalahkan presiden terdahulu. prabowo salahkan sby"
1174,netral,"jika terpilih prabowo-sandi tak akan ambil gaji, diberikan untuk yatim dan kaum dhu'afa  http://www.portal-islam.id/2019/04/jika-terpilih-prabowo-sandi-tak-akan.htmlâ â€¦","jika terpilih prabowo-sandi tak akan ambil gaji, diberikan untuk yatim dan kaum dhu'afa   â€¦"
1176,netral,"debat pamungkas capres cawapres pemilu 2019, bahas ekonomi, kesejahteraan sosial @kpu_ri @bawaslu_ri @jokowi @khmarufamin_ @prabowo @sandiuno @tknjokowiamin01 baca koran rm click rmcoid rakyat merdeka debat capres kelima https://rmco.id/lihat-foto/pemilu-presiden/7191/debat-pamungkas-capres-cawapres-pemilu-2019-bahas-ekonomi-kesejahteraan-sosial/1â â€¦","debat pamungkas capres cawapres pemilu 2019, bahas ekonomi, kesejahteraan sosial @kpu_ri @bawaslu_ri @jokowi @khmarufamin_ @prabowo @sandiuno @tknjokowiamin01 baca koran rm click rmcoid rakyat merdeka debat capres kelima  â€¦"
1178,positif,the great closing statement from the next indonesian leaders prabowo - sandiuno  kami berkomitmen berdua untuk tidak mengambil gaji se-rupiah pun jika kami mendapatkan amanah ini kami akanâ€¦  https://www.instagram.com/p/bwom7gqnd2y/?utm_source=ig_twitter_share&igshid=a3akanluj873â â€¦,the great closing statement from the next indonesian leaders prabowo - sandiuno  kami berkomitmen berdua untuk tidak mengambil gaji se-rupiah pun jika kami mendapatkan amanah ini kami akanâ€¦   â€¦
1181,negatif,"duuuh ko prabowo salahkan sby dan menyebut kondisi ekonomi indonesia yang salah arah, karena kesalahan presiden-presiden sebelum jokowi https://bit.ly/2p9eeemâ @jokowi @riofebriant2 wf38","duuuh ko prabowo salahkan sby dan menyebut kondisi ekonomi indonesia yang salah arah, karena kesalahan presiden-presiden sebelum jokowi  @jokowi @riofebriant2 wf38"
1184,netral,prabowo salahkan sby mempermasalahkan terkait permasalahan ekonomi yang dihadapi indonesia saat ini. padahal bowo tengah berdebat dengan capres jokowâ widodo https://bit.ly/2dgcep3â @jokowi demokrat out dari kubu 12,prabowo salahkan sby mempermasalahkan terkait permasalahan ekonomi yang dihadapi indonesia saat ini. padahal bowo tengah berdebat dengan capres jokowâ widodo  @jokowi demokrat out dari kubu 12
1186,netral,jokowi berikan kuliah ekonomi untukâ prabowo-sandi  https://kritikin.com/jokowi-berikan-kuliah-ekonomi-untuk-prabowo-sandi/â â€¦ pic.twitter.com/iiyrvftbgx,jokowi berikan kuliah ekonomi untukâ prabowo-sandi   â€¦
1191,negatif,prabowo salahkan sby mempermasalahkan terkait permasalahan ekonomi yg dihadapi indonesia saat ini. padahal wowo tengah berdebat dgn capres jokowâ widodo https://bit.ly/2dgcep3â @jokowi @setyawanarifb wf31,prabowo salahkan sby mempermasalahkan terkait permasalahan ekonomi yg dihadapi indonesia saat ini. padahal wowo tengah berdebat dgn capres jokowâ widodo  @jokowi @setyawanarifb wf31
1194,positif,"tidak akan menggambil gaji sebagai upah,  adalah bentuk keikhlasan membawa indonesia ke arah yg lebih baik,  saudara-saudari kita harus percaya bahwa allah telah mempersiapkan yang terbaik untuk indonesia.  salam masa tenang ðÿ˜€ @prabowo @sandiuno pic.twitter.com/htddywbnmr","tidak akan menggambil gaji sebagai upah,  adalah bentuk keikhlasan membawa indonesia ke arah yg lebih baik,  saudara-saudari kita harus percaya bahwa allah telah mempersiapkan yang terbaik untuk indonesia.  salam masa tenang ðÿ˜€ @prabowo @sandiuno"
1195,negatif,pertanyaan debat tentang e-sport oleh pak @jokowi di jawabnya tentang harga sembako oleh wowo ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ mobile legends debat terakhir pilpres2019 jokowi dilanjutkan lagi pic.twitter.com/fvyzcfgxcx,pertanyaan debat tentang e-sport oleh pak @jokowi di jawabnya tentang harga sembako oleh wowo ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ mobile legends debat terakhir pilpres2019 jokowi dilanjutkan lagi
1196,positif,"masyaallah, niat tulus dan eksekusi insyaallah berbalas pahala berlimpah oleh allah. baru kali ini ada pimpin yg tidak ingin digaji. salute for you mister @prabowo and @sandiuno its yourturnbro https://twitter.com/sandiuno/status/1117097431240339457â â€¦","masyaallah, niat tulus dan eksekusi insyaallah berbalas pahala berlimpah oleh allah. baru kali ini ada pimpin yg tidak ingin digaji. salute for you mister @prabowo and @sandiuno its yourturnbro  â€¦"
1200,positif,"hmmm, v#prabowosalahkansby https://bit.ly/2uyaoirâ ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jgn salahkan jokowi lagi ya krn bosmu udh bilang itu bukan salah jokowi. semakin mantap pilih @jokowi.","hmmm, v#prabowosalahkansby  ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jgn salahkan jokowi lagi ya krn bosmu udh bilang itu bukan salah jokowi. semakin mantap pilih @jokowi."
1208,positif,"belom bisa move on dari acara kemaren di gbk karena sangat sangat berharga sekali , dan ramai nya pendukung jokowi yang berkumpul di gbk dan juga acaranya yang keren sekali jadi agak susah di lupakan . prabowo salahkan sby 01jokowi lagi indonesia maju pic.twitter.com/4soizhtww0","belom bisa move on dari acara kemaren di gbk karena sangat sangat berharga sekali , dan ramai nya pendukung jokowi yang berkumpul di gbk dan juga acaranya yang keren sekali jadi agak susah di lupakan . prabowo salahkan sby 01jokowi lagi indonesia maju"
