,sentimen,before,after
895,netral,"Ekonom CSIS Fajar B Hirawan menjelaskan faktor eksternal lebih menyebabkan mengapa pertumbuhan ekonomi 6,5% dalam jangka waktu 5 tahun ke depan sulit untuk dicapai Hoax Sandiaga Sandiwara Uno Jokowi Menang Total Debat salamsatujempol prabowo debatpilpres2019 prabowosandi2019 pic.twitter.com/jFcs1SUfw1","ekonom csis fajar b hirawan menjelaskan faktor eksternal lebih menyebabkan mengapa pertumbuhan ekonomi 6,5% dalam jangka waktu 5 tahun ke depan sulit untuk dicapai hoax sandiaga sandiwara uno jokowi menang total debat salamsatujempol prabowo debatpilpres2019 prabowosandi2019 pic.twitter.com/jfcs1sufw1"
896,netral,"Capres Joko Widodo (Jokowi) menekankan pemerataan pembangunan di wilayah Indonesia. Lewat pemerataan pembangunan seperti infrastruktur, pertumbuhan ekonomi bisa meningkat di tiap wilayah.","capres joko widodo (jokowi) menekankan pemerataan pembangunan di wilayah indonesia. lewat pemerataan pembangunan seperti infrastruktur, pertumbuhan ekonomi bisa meningkat di tiap wilayah."
897,negatif,Cina butuh 40 tahun bangun ekonominya katanya ... @jokowi baru 4.5 tahun dah mau digeser !!! Hiks,cina butuh 40 tahun bangun ekonominya katanya ... @jokowi baru 4.5 tahun dah mau digeser !!! hiks
898,netral,"https://bit.ly/2XaxtdaÂ Ekonomi Salah Arah, Om Wowo Salahkan Presiden-Presiden Sebelum @jokowi Prabowo Salahkan SBY","https://bit.ly/2xaxtdaâ ekonomi salah arah, om wowo salahkan presiden-presiden sebelum @jokowi prabowo salahkan sby"
899,netral,"Om Wowo bilang, ekonomi salah jalan. Dia menyalahkan presiden-presiden sebelum @jokowi Prabowo Salahkan SBY","om wowo bilang, ekonomi salah jalan. dia menyalahkan presiden-presiden sebelum @jokowi prabowo salahkan sby"
900,netral,"Debat kelima ini akan bertemakan ekonomi dan kesejahteraan sosial, keuangan dan investasi, serta perdagangan industri. Untuk mewujudkannya, Jokowi mengaku telah membangun infrastruktur yang tidak hanya di Pulau Jawa.","debat kelima ini akan bertemakan ekonomi dan kesejahteraan sosial, keuangan dan investasi, serta perdagangan industri. untuk mewujudkannya, jokowi mengaku telah membangun infrastruktur yang tidak hanya di pulau jawa."
901,negatif,"Pertumbuhan ekonomi itu salah satu indikator keberhasilan pemerintah, jangan hanya krn tdk tercapai trs mengabaikannya. Coba kalu skrg pertumbuhan ek kita 10% pasti bpk jual buat kampanye. Bukankah begitu?","pertumbuhan ekonomi itu salah satu indikator keberhasilan pemerintah, jangan hanya krn tdk tercapai trs mengabaikannya. coba kalu skrg pertumbuhan ek kita 10% pasti bpk jual buat kampanye. bukankah begitu?"
902,netral,"Karena pertumbuhan ekonomi tanpa adanya pemerataan adalah sebuah ketimpangan, sebut Jokowi.","karena pertumbuhan ekonomi tanpa adanya pemerataan adalah sebuah ketimpangan, sebut jokowi."
903,netral,"Jokowi vs Sandi Debat Ekonomi Makro dan Mikro, Pahami Artinya   http://bit.ly/2KBgIGCÂ ","jokowi vs sandi debat ekonomi makro dan mikro, pahami artinya   http://bit.ly/2kbgigcâ "
904,netral,Jokowi menyebut pembangunan tidak hanya bertumpu pada pertumbuhan ekonomi saja tetapi juga pemerataan. Dia ingin mewujudkan keadilan yang menyeluruh.,jokowi menyebut pembangunan tidak hanya bertumpu pada pertumbuhan ekonomi saja tetapi juga pemerataan. dia ingin mewujudkan keadilan yang menyeluruh.
905,netral,Jokowi Jawab Kritik Pertumbuhan Ekonomi 5% dan Pamerkan AkuisisiÂ Freeport  https://bhinnekanusantara.id/jokowi-jawab-kritik-pertumbuhan-ekonomi-5-dan-pamerkan-akuisisi-freeport/Â â€¦ pic.twitter.com/uelpK8Cxfd,jokowi jawab kritik pertumbuhan ekonomi 5% dan pamerkan akuisisiâ freeport  https://bhinnekanusantara.id/jokowi-jawab-kritik-pertumbuhan-ekonomi-5-dan-pamerkan-akuisisi-freeport/â â€¦ pic.twitter.com/uelpk8cxfd
906,netral,"Prabowo : Ekonomi RI Salah Arah, Karena Salah Presiden-Presiden Sebelum Jokowi:  http://metrobali.com/prabowo-ekonomi-ri-salah-arah-karena-salah-presiden-presiden-sebelum-jokowi/Â â€¦ via @metrobali","prabowo : ekonomi ri salah arah, karena salah presiden-presiden sebelum jokowi:  http://metrobali.com/prabowo-ekonomi-ri-salah-arah-karena-salah-presiden-presiden-sebelum-jokowi/â â€¦ via @metrobali"
907,netral,"Kegiatan ini diselenggarakan utk yg ke 2 kalinya, sejak diluncurkan oleh Presiden @jokowi, 4 April 2018. IIS2019 diselenggarakan dengan tema ""Implementasi Making Indonesia 4.0 Menuju Indonesia Menjadi Negara 10 Besar Ekonomi Duniaâ€, Industri4.0 IIS2019 pic.twitter.com/fYZCUVRAhk","kegiatan ini diselenggarakan utk yg ke 2 kalinya, sejak diluncurkan oleh presiden @jokowi, 4 april 2018. iis2019 diselenggarakan dengan tema ""implementasi making indonesia 4.0 menuju indonesia menjadi negara 10 besar ekonomi duniaâ€, industri4.0 iis2019 pic.twitter.com/fyzcuvrahk"
908,netral,"Debat Terbuka: Sandi Dinilai Kuasai Ekonomi, Jokowi Paksa Bicara Digital  https://news.detik.com/berita/d-4509599/debat-terbuka-sandi-dinilai-kuasai-ekonomi-jokowi-paksa-bicara-digitalÂ â€¦","debat terbuka: sandi dinilai kuasai ekonomi, jokowi paksa bicara digital  https://news.detik.com/berita/d-4509599/debat-terbuka-sandi-dinilai-kuasai-ekonomi-jokowi-paksa-bicara-digitalâ â€¦"
909,positif,"Sejujurnya w setuju sih. Gimana ya, debat terakhir kemarin itu adalah debat capres pertama yang w tonton, dan menurutku, meskipun pak jokowi ngomongnya e e gitu tp dia tuh ngerti teori semacam ekonomi mikro makro gmn penanganannya dsb. Bangga!  https://twitter.com/snpftk/status/1117079444647059456Â â€¦","sejujurnya w setuju sih. gimana ya, debat terakhir kemarin itu adalah debat capres pertama yang w tonton, dan menurutku, meskipun pak jokowi ngomongnya e e gitu tp dia tuh ngerti teori semacam ekonomi mikro makro gmn penanganannya dsb. bangga!  https://twitter.com/snpftk/status/1117079444647059456â â€¦"
910,netral,"Detik-detik Prabowo Celingak Celinguk Tidak Paham Ekonomi Makro & Mikro, Simak!  https://www.kitaberita.com/2019/04/detik-detik-prabowo-celingak-celinguk.htmlÂ â€¦","detik-detik prabowo celingak celinguk tidak paham ekonomi makro & mikro, simak!  https://www.kitaberita.com/2019/04/detik-detik-prabowo-celingak-celinguk.htmlâ â€¦"
911,netral,"Pak Wowo dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yg benar akibat ulah Presiden2 sebelum Pak @jokowi. https://bit.ly/2PbAB5SÂ Prabowo Salahkan SBY","pak wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yg benar akibat ulah presiden2 sebelum pak @jokowi. https://bit.ly/2pbab5sâ prabowo salahkan sby"
912,netral,"Pak Jokowi tetap menghargai Presiden2 sebelumnya, berkat mereka muncul Presiden yg nggak banyak bicara terus bekerjasama dg para ahli di kabinetnya maupun ahli yg siap menyumbangkan idenya untuk memajukan Indonesia, dan mengajak semua untuk kerja, kerja, kerja  https://twitter.com/yusuf_dumdum/status/1117070173729509382Â â€¦","pak jokowi tetap menghargai presiden2 sebelumnya, berkat mereka muncul presiden yg nggak banyak bicara terus bekerjasama dg para ahli di kabinetnya maupun ahli yg siap menyumbangkan idenya untuk memajukan indonesia, dan mengajak semua untuk kerja, kerja, kerja  https://twitter.com/yusuf_dumdum/status/1117070173729509382â â€¦"
913,negatif,"Prabowo Salahkan SBY https://bit.ly/2Za6qjLÂ . PS bolak-balik menyinggung soal deindustrialisasi. Anehnya, dia mengatakan tak ingin menyalahkan @jokowi. Dia malah berujar salah arahnya pembangunan ekonomi Indonesia tak terlepas dr andil presiden sebelum Jokowi. Jelaskan?","prabowo salahkan sby https://bit.ly/2za6qjlâ . ps bolak-balik menyinggung soal deindustrialisasi. anehnya, dia mengatakan tak ingin menyalahkan @jokowi. dia malah berujar salah arahnya pembangunan ekonomi indonesia tak terlepas dr andil presiden sebelum jokowi. jelaskan?"
914,positif,Dengan niat yang tulus kami relawan di daerah siap menangkan @Jokowi dan menjadikan moment di Mulai Putihkan GBK sebagai tragedi yang paling berharga bagi bangsa dan Negara. 2019Bali JOIN 2019Tetap Jokowi,dengan niat yang tulus kami relawan di daerah siap menangkan @jokowi dan menjadikan moment di mulai putihkan gbk sebagai tragedi yang paling berharga bagi bangsa dan negara. 2019bali join 2019tetap jokowi
915,netral,"Sering Sebut Emak-emak Sebagai Standar Kondisi Ekonomi, Sandi Dikepret Jokowi  http://akurat.co/ekonomi/id-590422-read-sering-sebut-emakemak-sebagai-standar-kondisi-ekonomi-sandi-dikepret-jokowiÂ â€¦","sering sebut emak-emak sebagai standar kondisi ekonomi, sandi dikepret jokowi  http://akurat.co/ekonomi/id-590422-read-sering-sebut-emakemak-sebagai-standar-kondisi-ekonomi-sandi-dikepret-jokowiâ â€¦"
916,positif,Masuk akal bagi prabowo sandi karena sandiaga uno ga pernah ambil gaji waktu jadi wakil gubernur,masuk akal bagi prabowo sandi karena sandiaga uno ga pernah ambil gaji waktu jadi wakil gubernur
917,netral,"RT GesuriID ""Era Pemerintahan Jokowi Terjadi Pemerataan Ekonomi https://www.gesuri.id/pemilu/era-pemerintahan-jokowi-terjadi-pemerataan-ekonomi-b1WexZjhzÂ â€¦ pdiperjuangan""","rt gesuriid ""era pemerintahan jokowi terjadi pemerataan ekonomi https://www.gesuri.id/pemilu/era-pemerintahan-jokowi-terjadi-pemerataan-ekonomi-b1wexzjhzâ â€¦ pdiperjuangan"""
918,netral,"RT TRANS7 ""Menurut prabowo ""digital-digital itu bagus, tapi rakyat kita perlu swasembada pangan dengan harga terjangkau. Kita harus turunkan harga"". Debat Pilpres2019di Trans7 pic.twitter.com/6nbJooGPHc""","rt trans7 ""menurut prabowo ""digital-digital itu bagus, tapi rakyat kita perlu swasembada pangan dengan harga terjangkau. kita harus turunkan harga"". debat pilpres2019di trans7 pic.twitter.com/6nbjoogphc"""
919,negatif,"Ketika paslon 01 bahas ekonomi makro secara global, paslon 02 jawabnya seperti anak bayi yang nggak ngerti apa2. Hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan. https://bit.ly/2X8pIEvÂ Prabowo Salahkan SBY Semakin mantap pilih @jokowi.","ketika paslon 01 bahas ekonomi makro secara global, paslon 02 jawabnya seperti anak bayi yang nggak ngerti apa2. hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan. https://bit.ly/2x8pievâ prabowo salahkan sby semakin mantap pilih @jokowi."
920,positif,"Semakin mantap pilih @jokowi. https://bit.ly/2X8pIEvÂ Ketika paslon 01 bahas ekonomi makro secara global, paslon 02 jawabnya seperti anak bayi yang nggak ngerti apa2. Hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan. Prabowo Salahkan SBY","semakin mantap pilih @jokowi. https://bit.ly/2x8pievâ ketika paslon 01 bahas ekonomi makro secara global, paslon 02 jawabnya seperti anak bayi yang nggak ngerti apa2. hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan. prabowo salahkan sby"
921,netral,"Apa saja kabar menarik dalam sepekan ini? Ya kita mulai saja: ada soal Jokowi yang kena hoaks lebih banyak, permainan di balik harga tiket pesawat, dan 4 kabar lainnya. Ringkasan Sepekan https://beritagar.id/artikel/berita/6-kabar-terpopuler-sepekan-terakhirÂ â€¦","apa saja kabar menarik dalam sepekan ini? ya kita mulai saja: ada soal jokowi yang kena hoaks lebih banyak, permainan di balik harga tiket pesawat, dan 4 kabar lainnya. ringkasan sepekan https://beritagar.id/artikel/berita/6-kabar-terpopuler-sepekan-terakhirâ â€¦"
922,negatif,"Iya neh, bpk sprtnya kurang sehat. Terlihat dr raut wajah.. Kan keterlaluan gubernurnya masak sampe biarin anak kagak makan, kerjaan nye ape tuh. Pencitraan mlulu. Dibayar rakyat neh.. Jgn makan gaji buta.","iya neh, bpk sprtnya kurang sehat. terlihat dr raut wajah.. kan keterlaluan gubernurnya masak sampe biarin anak kagak makan, kerjaan nye ape tuh. pencitraan mlulu. dibayar rakyat neh.. jgn makan gaji buta."
923,negatif,Ini obrolan ngalor ngidul gak jelas blas. Apa urusannya Mobile Legends sama ekonomi nasional?   Mengada ada kejauhan banget bicara industri kreatif - seluruh kreasi dan nilai ekonominya kan diekspor lagi keluar?   Lalu yg dijual Pak Jokowi semalem itu apa?  https://twitter.com/SilasSihot/status/1117317575795306497Â â€¦,ini obrolan ngalor ngidul gak jelas blas. apa urusannya mobile legends sama ekonomi nasional?   mengada ada kejauhan banget bicara industri kreatif - seluruh kreasi dan nilai ekonominya kan diekspor lagi keluar?   lalu yg dijual pak jokowi semalem itu apa?  https://twitter.com/silassihot/status/1117317575795306497â â€¦
924,negatif,"@nahdlatululama Heran , prabowo bilang mau mau tingkatkan penerimaan pajak , kok sandi bilang akan menghapus pajak dr pengusaha kecil .. ini kok bertolak belakang kebijakan nya ? Coba deh dengar ulang debat nya masalah pajak itu.","@nahdlatululama heran , prabowo bilang mau mau tingkatkan penerimaan pajak , kok sandi bilang akan menghapus pajak dr pengusaha kecil .. ini kok bertolak belakang kebijakan nya ? coba deh dengar ulang debat nya masalah pajak itu."
925,netral,"Jika Jadi Presiden-Wapres, Gaji Prabowo-Sandi untuk Negara  http://dlvr.it/R2n0y6Â  pic.twitter.com/0le8yEzDDh","jika jadi presiden-wapres, gaji prabowo-sandi untuk negara  http://dlvr.it/r2n0y6â  pic.twitter.com/0le8yezddh"
926,positif,"Yup, nah kalo gini diskusinya enak ya. Tambahan dr sy tidak sekadar ukuran ttp juga kualitasnya atau tingkat prioritasnya. Misal, target pemerataan pembangunan d luar pulau Jawa mgkn mjd prior krn pemerintah ingin menumbuhkan bibit2 pertumbuhan ekonomi yg baru di sana.","yup, nah kalo gini diskusinya enak ya. tambahan dr sy tidak sekadar ukuran ttp juga kualitasnya atau tingkat prioritasnya. misal, target pemerataan pembangunan d luar pulau jawa mgkn mjd prior krn pemerintah ingin menumbuhkan bibit2 pertumbuhan ekonomi yg baru di sana."
927,negatif,"Pak wowo sukanya asbun ya..istilah jowo..Waton njeplak kalo ngomong. Ada 16 paket kebijakan ekonomi di era pak Jokowi. Ini Pak wowo sering sekali ambil rujukan masa orde baru sih. Makanya presiden SBY dll dianggap salah urus negara jua,asal main serang aja..@hariadhi @wangdendo pic.twitter.com/osCiDRlo96","pak wowo sukanya asbun ya..istilah jowo..waton njeplak kalo ngomong. ada 16 paket kebijakan ekonomi di era pak jokowi. ini pak wowo sering sekali ambil rujukan masa orde baru sih. makanya presiden sby dll dianggap salah urus negara jua,asal main serang aja..@hariadhi @wangdendo pic.twitter.com/oscidrlo96"
928,positif,"Mertua saya, guru honorer mengabdi dr SMP ke SMA hampir 8 tahun, dengan gaji paling besar 450rb. Ikhlas, saking suka sekali dengan profesi anak bungsu nya rela di momongkan ke tetangga, semoga setlh pak @prabowo  jd presiden lbh menyantuni para guru honorer,","mertua saya, guru honorer mengabdi dr smp ke sma hampir 8 tahun, dengan gaji paling besar 450rb. ikhlas, saking suka sekali dengan profesi anak bungsu nya rela di momongkan ke tetangga, semoga setlh pak @prabowo  jd presiden lbh menyantuni para guru honorer,"
929,positif,"Infrastruktur Bukan untuk Dimakan, Tetapi untuk Kedaulatan Pangan, Mikir! tujuan pembangunan infrastruktur seperti jalan tol,  pelabuhan atau bandara demi konektivitas masyarakat dan percepatan roda perekonomian https://twitter.com/jokowi/status/1117317174572359680?s=19Â â€¦","infrastruktur bukan untuk dimakan, tetapi untuk kedaulatan pangan, mikir! tujuan pembangunan infrastruktur seperti jalan tol,  pelabuhan atau bandara demi konektivitas masyarakat dan percepatan roda perekonomian https://twitter.com/jokowi/status/1117317174572359680?s=19â â€¦"
930,positif,Jika @prabowo @sandiuno terpilih menjadi Presiden RI maka Gaji nya TIDAK Diambil Diserahkan untuk kepentingan rakyat Masya Allah 2019Ganti Presiden TPSTusuk Prabowo Sandi 17April Coblos Prabowo Sandi https://twitter.com/sandiuno/status/1117085176545157121Â â€¦,jika @prabowo @sandiuno terpilih menjadi presiden ri maka gaji nya tidak diambil diserahkan untuk kepentingan rakyat masya allah 2019ganti presiden tpstusuk prabowo sandi 17april coblos prabowo sandi https://twitter.com/sandiuno/status/1117085176545157121â â€¦
931,negatif,Logika berpikir Andre jeblok !. Apa krn caleg DKI lantas gak tahu keadaan di lapangan ? Mikirnya cm bisa selangkah ! Keadaan perekonomian dunia yg serba sulit msh ngotot harga pupuk murah. Sama sj membunuh pabrikan. Mau disubsidi ? Mikir gak klo keuangan negara cukup atau tidak ?,logika berpikir andre jeblok !. apa krn caleg dki lantas gak tahu keadaan di lapangan ? mikirnya cm bisa selangkah ! keadaan perekonomian dunia yg serba sulit msh ngotot harga pupuk murah. sama sj membunuh pabrikan. mau disubsidi ? mikir gak klo keuangan negara cukup atau tidak ?
932,positif,Jokowi Menang Total Debat Tentunya dengan program Jokowi yang sangat pro rakyat seperti Karto Sembako untuk ibu ibu agar bisa membeli harga dengan murah sehingga meningkatkan kesejahteraan keluarganya.,jokowi menang total debat tentunya dengan program jokowi yang sangat pro rakyat seperti karto sembako untuk ibu ibu agar bisa membeli harga dengan murah sehingga meningkatkan kesejahteraan keluarganya.
933,netral,"Ibarat selfy, motret diri sendiri.  Analis Politik: Soal Ekonomi, Jokowi Kritik Kebijakannya Sendiri  https://www.gelora.co/2019/04/analis-politik-soal-ekonomi-jokowi.htmlÂ â€¦","ibarat selfy, motret diri sendiri.  analis politik: soal ekonomi, jokowi kritik kebijakannya sendiri  https://www.gelora.co/2019/04/analis-politik-soal-ekonomi-jokowi.htmlâ â€¦"
934,positif,Komitmen inilah yg ditakuti si Jae. 17April Pilih Prabowo Sandi Prabowo-Sandi Komitmen Jika Terpilih Sebagai Kepala Negara Tidak Akan Ambil Gaji https://www.gardaindonews.com/prabowo-sandi-komitmen-jika-terpilih-sebagai-kepala-negara-tidak-akan-ambil-gaji/Â â€¦,komitmen inilah yg ditakuti si jae. 17april pilih prabowo sandi prabowo-sandi komitmen jika terpilih sebagai kepala negara tidak akan ambil gaji https://www.gardaindonews.com/prabowo-sandi-komitmen-jika-terpilih-sebagai-kepala-negara-tidak-akan-ambil-gaji/â â€¦
935,netral,Jokowi Menang Total Debat. Jokowi fokuskan APBN & APBD difokuskan pada belanja2 produktif untuk dorong ekonomi rakyat. 01ndonesia Maju,jokowi menang total debat. jokowi fokuskan apbn & apbd difokuskan pada belanja2 produktif untuk dorong ekonomi rakyat. 01ndonesia maju
936,positif,Lebih Baik Tidak Mengambil Gaji Dari Pada Memakan Uang Rakyat Yah Bong Apalagi Jual Beli Jabatan ðŸ˜‚,lebih baik tidak mengambil gaji dari pada memakan uang rakyat yah bong apalagi jual beli jabatan ðÿ˜‚
937,netral,"Tidak Cuma Cek Harga, Jokowi Juga Akan Perbaiki Pasar 2019Jokowi Kyai Maruf Jokowi KHMaruf Unggulan Kita Derin Di PRO2FM Inter BarÃ§a https://twitter.com/tag_nusantara/status/1059979831734022144/video/1Â â€¦","tidak cuma cek harga, jokowi juga akan perbaiki pasar 2019jokowi kyai maruf jokowi khmaruf unggulan kita derin di pro2fm inter barã§a https://twitter.com/tag_nusantara/status/1059979831734022144/video/1â â€¦"
938,positif,"Jokowi Menang Total Debat Dengan pemerataan pembangunan yang dilakukan Jokowi menjadi bukti Jokowi melakukan kemajuan untuk kawasan ekonomu kusus industri, pariwisata dan barangâ€ kerajinan. Untuk memperjuangkan ekonomi Indonesia.","jokowi menang total debat dengan pemerataan pembangunan yang dilakukan jokowi menjadi bukti jokowi melakukan kemajuan untuk kawasan ekonomu kusus industri, pariwisata dan barangâ€ kerajinan. untuk memperjuangkan ekonomi indonesia."
